Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
15266;Napo Vallis;87.5;-25.97;78.03;-25.32;-26.71;78.13;77.76;Planetocentric  +East  0 - 360;Ecuador;Vallis;VA;mc21;
4153;Nardo;25.1;-27.51;327.16;-27.29;-27.72;327.4;326.92;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc19;
4155;Naro Vallis;442.72;-4;60.71;-0.62;-7.14;61.29;60.13;Planetocentric  +East  0 - 360;Yugoslavia;Vallis;VA;mc21;
14331;Naruko;4.17;-36.24;198.3;-36.2;-36.27;198.35;198.26;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc24;
14439;Naryn;3.94;14.89;123.3;14.92;14.86;123.33;123.26;Planetocentric  +East  0 - 360;Kyrgyzstan;Crater;AA;mc14;
15700;Nat Cavus;40.4;-11.9;263.1;-11.7;-12.2;263.5;262.8;Planetocentric  +East  0 - 360;Denmark;Cavus;CB;mc17;
4164;Naukan;7.47;21.25;329.42;21.32;21.19;329.49;329.36;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc11;
4169;Navan;24.86;-25.89;336.5;-25.68;-26.1;336.74;336.27;Planetocentric  +East  0 - 360;Ireland;Crater;AA;mc19;
15363;Navua Valles;500;-33.94;82.68;-29.5;-37.18;85.79;79.31;Planetocentric  +East  0 - 360;Fiji;Vallis;VA;mc28;
4173;Nazca;15.01;-31.63;93.67;-31.5;-31.75;93.82;93.52;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc28;
4183;Nectar;0;-27.72;288;-27.72;-27.72;288;288;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc18;
4184;Nectaris Fossae;623.07;-23.09;302.84;-16.94;-28.8;304.2;300.11;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc18;
15327;Nectaris Montes;220;-14.64;305.35;-14.1;-15.08;307.38;303.69;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc18;
4192;Negele;36.93;-35.8;96;-35.49;-36.11;96.38;95.61;Planetocentric  +East  0 - 360;Ethiopia;Crater;AA;mc28;
15368;Negril;52;20.19;69.43;20.63;19.75;69.86;69.01;Planetocentric  +East  0 - 360;Jamaica;Crater;AA;mc13;
4198;Neith Regio;0;37.67;88;37.67;37.67;88;88;Planetocentric  +East  0 - 360;Egypt;Albedo Feature;AL;mc06;
4199;Neive;2.79;23.18;107.07;23.21;23.16;107.1;107.05;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc14;
4202;Nema;14.54;20.7;307.87;20.82;20.57;308.01;307.75;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
4205;Nepa;16.16;-24.97;340.33;-24.83;-25.11;340.49;340.19;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
4206;Nepenthes;0;19.78;100;19.78;19.78;100;100;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc14;
4207;Nepenthes Mensae;2176.23;9.19;119.42;14.45;-0.45;134.73;99.52;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc14;
14572;Nepenthes Planum;1650.14;14.01;113.79;18.09;7.19;127.41;99.51;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc14;
4213;Nereidum Fretum;0;-44.66;305;-44.66;-44.66;305;305;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc26;
4214;Nereidum Montes;1142.58;-37.57;316.79;-36.43;-48.66;330.14;303.09;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc26;
4222;Nestus Valles;38.25;-7.03;201.52;-6.8;-7.33;201.66;201.46;Planetocentric  +East  0 - 360;Greek;Vallis;VA;mc16;
15687;Neukum;102;-44.9;28.4;-44;-45.7;29.6;27.2;Planetocentric  +East  0 - 360;Germany;Crater;AA;mc27;
4228;Never;2.75;23.5;105.77;23.53;23.48;105.8;105.75;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
15122;Neves;22.13;-3.39;151.31;-3.2;-3.58;151.48;151.13;Planetocentric  +East  0 - 360;Republic of Sao Tome and Principe;Crater;AA;mc23;
4229;New Bern;1.73;21.53;310.85;21.55;21.52;310.86;310.83;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4233;Newcomb;254.13;-24.27;1.04;-22.14;-26.42;3.38;-1.33;Planetocentric  +East  0 - 360;American;Crater;AA;mc20;
4230;New Haven;1.51;22.08;310.74;22.09;22.06;310.75;310.72;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4231;New Plymouth;31.54;-15.78;175.87;-15.51;-16.04;176.15;175.6;Planetocentric  +East  0 - 360;United States;Crater;AA;mc23;
4234;Newport;1.97;22.24;311.04;22.25;22.22;311.06;311.02;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4236;Newton;299.94;-40.5;201.97;-37.97;-43.03;205.3;198.64;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc24;
4242;Nhill;23.7;-28.68;256.67;-28.48;-28.88;256.9;256.44;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc17;
15536;Nia Chaos;48;-6.74;292.62;-6.52;-6.93;293.01;292.22;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc18;
4243;Nia Fossae;379.56;-14.73;288.23;-12.52;-16.39;291.37;284.85;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc18;
15317;Nia Mensa;95;-7.72;292.68;-7.21;-8.28;293.38;291.97;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc18;
15094;Nia Tholus;34.01;-6.59;285.05;-6.37;-6.82;285.34;284.76;Planetocentric  +East  0 - 360;Latin;Tholus;TH;mc18;
4244;Nia Vallis;140;-53.53;325.19;-52.92;-54.57;326.9;323.64;Planetocentric  +East  0 - 360;Gambia;Vallis;VA;mc26;
4246;Nicer Vallis;22.6;-6.96;201.81;-6.87;-7.09;201.91;201.69;Planetocentric  +East  0 - 360;Germany;Vallis;VA;mc16;
4249;Nicholson;102.45;0.21;195.57;1.08;-0.65;196.43;194.71;Planetocentric  +East  0 - 360;American;Crater;AA;mc08;
4258;Nier;46.3;42.79;106.11;43.18;42.4;106.64;105.58;Planetocentric  +East  0 - 360;American;Crater;AA;mc06;
4259;Niesten;114.81;-28;57.75;-27.03;-28.97;58.84;56.65;Planetocentric  +East  0 - 360;Belgium;Crater;AA;mc21;
4260;Nif;8.48;19.91;303.76;19.98;19.84;303.84;303.69;Planetocentric  +East  0 - 360;Caroline Is.;Crater;AA;mc10;
4261;Niger Vallis;360;-34.96;92.57;-31.86;-36.81;95.32;90.06;Planetocentric  +East  0 - 360;Nigeria;Vallis;VA;mc28;
4273;Niliacus Lacus;0;29.71;330;29.71;29.71;330;330;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc11;
4271;Nili Fossae;727.91;22.02;76.69;27.11;16.97;81.32;72.14;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc13;
4272;Nili Patera;67.51;8.97;67.17;9.59;8.46;67.73;66.64;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc13;
15241;Nili Tholus;7;9.15;67.35;9.2;9.09;67.4;67.3;Planetocentric  +East  0 - 360;Latin;Tholus;TH;mc13;
4274;Nilokeras;0;29.71;305;29.71;29.71;305;305;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc10;
4275;Nilokeras Fossa;267;24.59;302.17;26.03;22.88;304;300.37;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc10;
4276;Nilokeras Mensae;450.88;30.48;308.05;35.22;27.72;312.82;304.28;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc04;
4277;Nilokeras Scopulus;901.48;31.72;304.15;36.06;30.71;308.8;296.71;Planetocentric  +East  0 - 360;Greek;Scopulus;SC;mc04;
4278;Nilosyrtis;0;41.66;70;41.66;41.66;70;70;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc06;
4279;Nilosyrtis Mensae;676.03;34.77;68.47;36.87;30.01;74.38;60.95;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc06;
4281;Nilus Chaos;283;25.39;283.05;26.99;24;285.27;280.48;Planetocentric  +East  0 - 360;Greek;Chaos;CH;mc10;
4282;Nilus Dorsa;292.9;20.68;280.94;22.99;18.38;281.46;280.29;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc10;
4283;Nilus Mensae;206.84;22.2;287.77;22.66;21.57;289.62;285.93;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc10;
4305;Nipigon;8.89;33.76;278.16;33.83;33.68;278.25;278.07;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc03;
14403;Niquero;10.7;-38.79;194.03;-38.7;-38.88;194.15;193.91;Planetocentric  +East  0 - 360;Cuba;Crater;AA;mc24;
4307;Nirgal Vallis;610;-28.16;318.32;-26.86;-29.96;322.43;313.54;Planetocentric  +East  0 - 360;Babylon;Vallis;VA;mc19;
4313;Nitro;29.34;-21.26;336;-21.02;-21.51;336.27;335.74;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
4314;Nix Olympica;0;19.78;230;19.78;19.78;230;230;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc09;
4316;Njesko;27.77;-35.25;85.11;-35.02;-35.48;85.4;84.82;Planetocentric  +East  0 - 360;Czechoslovakia;Crater;AA;mc28;
4097;N  Mareotis Tholus;3.58;36.38;273.79;36.41;36.35;273.82;273.76;Planetocentric  +East  0 - 360;Greek;Tholus;TH;mc03;
4318;Noachis;0;-44.66;30;-44.66;-44.66;30;30;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc27;
4319;Noachis Terra;5519.45;-50.41;354.84;-2.53;-83.6;74.61;-59.96;Planetocentric  +East  0 - 360;Greek;Terra;TA;mc26;
15701;Noc Cavus;29.7;-13.4;263.3;-13.2;-13.6;263.5;263.1;Planetocentric  +East  0 - 360;Poland;Cavus;CB;mc17;
4323;Noctis Fossae;712.73;-2.69;261.15;0.35;-6.22;267.2;255.04;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc17;
4324;Noctis Labyrinthus;1190.31;-6.36;258.81;-2.79;-13.62;268.69;248.42;Planetocentric  +East  0 - 360;Latin;Labyrinthus;LB;mc17;
15704;Noctis Tholus;18;-12.3;261.8;-12.2;-12.4;261.9;261.6;Planetocentric  +East  0 - 360;Latin;Tholus;TH;mc17;
4327;Noma;40.49;-25.43;335.69;-25.09;-25.77;336.07;335.32;Planetocentric  +East  0 - 360;Namibia;Crater;AA;mc19;
14794;Noord;7.8;-19.27;348.73;-19.21;-19.34;348.8;348.66;Planetocentric  +East  0 - 360;Aruba;Crater;AA;mc19;
4332;Nordenskiold;85.6;-52.37;201.24;-51.65;-53.09;202.43;200.06;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc24;
4343;Northport;18.44;18.52;305.52;18.68;18.37;305.69;305.36;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4347;Novara;86.98;-24.9;349.31;-24.43;-25.37;350.06;348.57;Planetocentric  +East  0 - 360;Italy;Crater;AA;mc19;
15487;Nqutu;21;-38.04;169.55;-37.86;-38.22;169.77;169.34;Planetocentric  +East  0 - 360;South Africa;Crater;AA;mc29;
4357;Nune;8.47;17.55;321.24;17.62;17.48;321.31;321.17;Planetocentric  +East  0 - 360;Mozambique;Crater;AA;mc11;
4365;Nutak;11.26;17.41;329.74;17.51;17.32;329.84;329.64;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc11;
15508;Nybyen;6.2;-37.02;343.34;-36.97;-37.08;343.41;343.28;Planetocentric  +East  0 - 360;Norway;Crater;AA;mc26;
15123;Obock;14.45;-2.01;150.53;-1.89;-2.13;150.65;150.4;Planetocentric  +East  0 - 360;Republic of Djibouti;Crater;AA;mc23;
4392;Ocampo;7.16;32.66;138.3;32.73;32.61;138.38;138.24;Planetocentric  +East  0 - 360;Mexico;Crater;AA;mc07;
4393;Oceanidum Fossa;167.16;-61.58;330.49;-60.41;-62.65;332.35;329.23;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc26;
4394;Oceanidum Mons;33.39;-54.93;318.77;-54.67;-55.18;319.22;318.35;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc26;
4396;Ochakov;31.05;-42.11;328.14;-41.85;-42.38;328.49;327.79;Planetocentric  +East  0 - 360;Ukraine;Crater;AA;mc26;
4397;Ochus Valles;127;7.07;314.96;7.86;6.17;315.12;314.54;Planetocentric  +East  0 - 360;Turkmenistan;Vallis;VA;mc10;
4398;Octantis Cavi;71.21;-52.57;314.03;-51.96;-53.15;314.62;313.58;Planetocentric  +East  0 - 360;Latin;Cavus;CB;mc26;
4399;Octantis Mons;19.09;-55.26;317.15;-55.2;-55.36;317.45;316.89;Planetocentric  +East  0 - 360;Latin;Mons;MO;mc26;
14858;Oenotria Plana;61.25;-8.14;76.64;-4.53;-11.45;82.64;68.38;Planetocentric  +East  0 - 360;Latin;Planum;PM;mc21;
14860;Oenotria Scopuli;1425;-6.62;77.11;-1.79;-11.42;88.75;65.7;Planetocentric  +East  0 - 360;Latin;Scopulus;SC;mc21;
4413;Oglala;17.59;-3.11;321.89;-2.96;-3.26;322.04;321.74;Planetocentric  +East  0 - 360;United States;Crater;AA;mc19;
4415;Ogygis Regio;0;-44.66;295;-44.66;-44.66;295;295;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc25;
4416;Ogygis Rupes;184.23;-33.03;305.47;-31.06;-34.67;306.41;304.71;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc26;
15370;Ogygis Undae;87.7;-49.66;293.79;-49.37;-49.94;294.93;292.64;Planetocentric  +East  0 - 360;Greek;"Unda; undae";UN;mc25;
14201;Ohara;9.37;4.92;82.48;5;4.84;82.57;82.41;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc13;
15071;Okavango Valles;285.12;38.1;8.97;39.44;36.07;10.23;7.1;Planetocentric  +East  0 - 360;Botswana;Vallis;VA;mc05;
4426;Okhotsk;1.67;22.97;312.67;22.98;22.95;312.68;312.65;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
4428;Okotoks;21.78;-21.21;84.41;-21.02;-21.39;84.61;84.22;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc21;
4436;Olenek;3.06;19.87;305.78;19.9;19.85;305.81;305.76;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
4444;Olom;5.89;22.96;302.34;23.01;22.92;302.39;302.29;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc10;
4446;Oltis Valles;169.3;-23.5;338.35;-22.07;-24.93;339.01;337.55;Planetocentric  +East  0 - 360;France;Vallis;VA;mc19;
4450;Olympia;0;79.88;160;79.88;79.88;160;160;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc01;
14157;Olympia Cavi;342.78;85.06;182.23;85.88;80.85;247.56;118.41;Planetocentric  +East  0 - 360;Greek;Cavus;CB;mc01;
14158;Olympia Mensae;335.42;78;119.98;79.62;76.1;134.65;110.06;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc01;
14281;Olympia Planum;804.39;82.18;188.81;84.84;79.08;240.61;136.72;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc01;
14299;Olympia Rupes;1197.04;86.04;174.16;86.2;82;244.41;115.57;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc01;
4451;Olympia Undae;1507.96;81.16;178.48;83.21;77.2;246.8;113.55;Planetocentric  +East  0 - 360;Greek;"Unda; undae";UN;mc01;
4452;Olympica Fossae;420;24.85;246.08;26.94;22.94;249.26;242.86;Planetocentric  +East  0 - 360;Latin;Fossa;FO;mc09;
4453;Olympus Mons;610.13;18.65;226.2;23.68;13.48;232.2;220.76;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc09;
15695;Olympus Paterae;85;18.32;226.81;18.92;17.72;227.46;226.13;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc09;
4454;Olympus Rupes;1914.77;18.4;226.44;23.28;13.76;230.91;220.89;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc09;
4458;Ome;2.85;20.6;104.02;20.62;20.58;104.05;104;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc14;
6939;Omura;8.47;-25.36;334.79;-25.29;-25.43;334.86;334.71;Planetocentric  +East  0 - 360;Japan;Crater;AA;mc19;
4469;Onon;3.42;16.13;102.48;16.16;16.11;102.51;102.45;Planetocentric  +East  0 - 360;Mongolia;Crater;AA;mc14;
4470;Oodnadatta;25.44;-52.43;325.83;-52.21;-52.64;326.19;325.48;Planetocentric  +East  0 - 360;Australia;Crater;AA;mc26;
4473;Ophir;0;-9.88;295;-9.88;-9.88;295;295;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc18;
4474;Ophir Catenae;509;-9.46;300.6;-8.05;-9.9;304.57;295.98;Planetocentric  +East  0 - 360;Greek;Catena;CA;mc18;
4475;Ophir Cavus;36.72;-9.89;304.96;-9.78;-9.98;305.27;304.64;Planetocentric  +East  0 - 360;Greek;Cavus;CB;mc18;
4476;Ophir Chasma;314.71;-4;287.65;-2.86;-5.28;290.28;285.02;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc18;
4477;Ophir Labes;92.53;-11.01;291.72;-10.47;-11.77;292.36;290.82;Planetocentric  +East  0 - 360;Greek;"Labes; labēs";LA;mc18;
15173;Ophir Mensa;103.33;-3.99;286.51;-3.5;-4.56;287.36;285.61;Planetocentric  +East  0 - 360;Greek;Mensa;MN;mc18;
4478;Ophir Planum;642.24;-8.45;302.18;-3.08;-13.8;306.99;297.03;Planetocentric  +East  0 - 360;Greek;Planum;PM;mc18;
4483;Oraibi;32.37;17.22;327.66;17.49;16.94;327.94;327.37;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
4484;Orcus Patera;387.64;14.13;178.35;17.29;10.98;179.98;177.12;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc15;
4486;Ore;7.15;16.78;326.07;16.84;16.72;326.13;326.01;Planetocentric  +East  0 - 360;Nigeria;Crater;AA;mc11;
4491;Orinda;9.03;45.37;126.98;45.45;45.29;127.09;126.88;Planetocentric  +East  0 - 360;United States;Crater;AA;mc07;
4499;Orson Welles;115.99;-0.19;314.1;0.79;-1.17;315.08;313.13;Planetocentric  +East  0 - 360;American;Crater;AA;mc18;
4501;Ortygia;0;59.71;360;59.71;59.71;360;360;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc04;
4502;Ortygia Colles;255.62;53.9;350.7;55.65;51.74;352.13;348.14;Planetocentric  +East  0 - 360;Greek;Collis;CO;mc04;
4513;Ostrov;72.98;-26.55;331.89;-25.93;-27.16;332.59;331.21;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc19;
4515;Osuga Valles;164;-15.31;321.41;-14.75;-16.36;322.24;320.37;Planetocentric  +East  0 - 360;Russia;Vallis;VA;mc19;
4523;Oti Fossae;373.59;-9.63;242.91;-7.02;-11.89;245.08;240.63;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc17;
4526;Ottumwa;51.62;24.58;304.25;25.02;24.15;304.73;303.77;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4528;Oudemans;124.16;-9.84;268.23;-8.8;-10.89;269.3;267.17;Planetocentric  +East  0 - 360;Netherlands (Dutch);Crater;AA;mc17;
4533;Oxia Chaos;24.12;0.22;320.13;0.42;0.02;320.29;319.94;Planetocentric  +East  0 - 360;Latin;Chaos;CH;mc11;
4534;Oxia Colles;595.24;21.24;333.73;25.64;17.15;336.5;330.14;Planetocentric  +East  0 - 360;Greek;Collis;CO;mc11;
4535;Oxia Palus;0;7.91;342;7.91;7.91;342;342;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc11;
4536;Oxus;0;19.78;348;19.78;19.78;348;348;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc11;
15040;Oxus Cavus;37.87;37.41;359.48;37.76;37.11;359.57;359.36;Planetocentric  +East  0 - 360;Latin;Cavus;CB;mc04;
15041;Oxus Patera;33.42;38.97;359.66;39.25;38.69;359.99;359.33;Planetocentric  +East  0 - 360;Latin;Patera;PE;mc04;
14654;Oyama;100.78;23.57;339.89;24.42;22.72;340.82;338.97;Planetocentric  +East  0 - 360;United States;Crater;AA;mc11;
4542;Pabo;9.18;-26.9;336.92;-26.82;-26.97;337;336.83;Planetocentric  +East  0 - 360;Uganda;Crater;AA;mc19;
4547;Padus Vallis;57.42;-4.52;210.02;-4.05;-4.99;210.08;209.95;Planetocentric  +East  0 - 360;Italy;Vallis;VA;mc16;
15688;Pai;42;-41.1;37.6;-40.8;-41.5;38;37.1;Planetocentric  +East  0 - 360;Thailand;Crater;AA;mc27;
4551;Paks;6.9;-7.66;317.96;-7.6;-7.72;318.02;317.9;Planetocentric  +East  0 - 360;Hungary;Crater;AA;mc19;
14744;Pal;71.21;-31.31;108.7;-30.71;-31.91;109.41;108;Planetocentric  +East  0 - 360;United States;Crater;AA;mc28;
4552;Palana;4.53;21.04;102.02;21.08;21;102.06;101.98;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc14;
14872;Palikir;15.57;-41.57;202.14;-41.44;-41.7;202.32;201.97;Planetocentric  +East  0 - 360;Micronesia;Crater;AA;mc24;
4559;Pallacopas Vallis;134.77;-54.73;339.52;-53.06;-55.86;349.01;329.89;Planetocentric  +East  0 - 360;Babylon;Vallis;VA;mc26;
4564;Palos;54.82;-2.69;110.9;-2.23;-3.15;111.36;110.44;Planetocentric  +East  0 - 360;Spain;Crater;AA;mc22;
4572;Panchaia;0;59.71;160;59.71;59.71;160;160;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc07;
4573;Panchaia Rupes;1113.4;64.37;129.83;71.91;57.28;149.99;109.72;Planetocentric  +East  0 - 360;Latin;Rupes;RU;mc07;
4574;Pandorae Fretum;0;-24.74;44;-24.74;-24.74;44;44;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc20;
14145;Pangboche;10.16;17.28;226.6;17.36;17.19;226.69;226.51;Planetocentric  +East  0 - 360;Nepal;Crater;AA;mc09;
4585;Parana Valles;329.13;-23.19;350.2;-20.55;-25.88;351.55;348.33;Planetocentric  +East  0 - 360;Brazil;Vallis;VA;mc19;
4592;Paros;34.61;21.99;261.87;22.28;21.69;262.19;261.56;Planetocentric  +East  0 - 360;Greek;Crater;AA;mc09;
4597;Parva Planum;1027.32;-73.67;264.93;-64.5;-80.09;276.96;232.36;Planetocentric  +East  0 - 360;Latin;Planum;PM;mc30;
4602;Pasithea Dorsum;282.2;-55.14;318.42;-54.25;-56.2;321.81;314.99;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc26;
4605;Pasteur;116.15;19.31;24.62;20.29;18.33;25.66;23.58;Planetocentric  +East  0 - 360;France;Crater;AA;mc12;
4608;Patapsco Vallis;172.87;23.7;152.51;23.87;23.41;154.01;151.17;Planetocentric  +East  0 - 360;United States;Vallis;VA;mc15;
14268;Pau;42.2;-55.4;59.3;-55.05;-55.76;59.93;58.68;Planetocentric  +East  0 - 360;France;Crater;AA;mc27;
4618;Pavonis Chasma;45.94;2.73;248.98;3.05;2.41;249.29;248.6;Planetocentric  +East  0 - 360;Greek;Chasma;CM;mc09;
4619;Pavonis Fossae;156.08;4.15;248.71;4.66;3.41;249.93;247.39;Planetocentric  +East  0 - 360;Greek;Fossa;FO;mc09;
4620;Pavonis Mons;366.53;1.48;247.04;4.21;-1.93;250.13;243.95;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc09;
4621;Pavonis Sulci;425.8;4.01;242.63;7.28;0.29;245.38;242.15;Planetocentric  +East  0 - 360;Latin;Sulcus;SU;mc09;
15036;Peace Vallis;35.24;-4.21;137.23;-3.96;-4.42;137.31;137.15;Planetocentric  +East  0 - 360;Canada;Vallis;VA;mc23;
14202;Pebas;5.43;-2.6;359.04;-2.55;-2.64;359.09;358.99;Planetocentric  +East  0 - 360;Peru;Crater;AA;mc19;
4635;Peixe;9.35;20.33;312.4;20.41;20.25;312.49;312.32;Planetocentric  +East  0 - 360;Brazil;Crater;AA;mc10;
15365;Peneus Palus;870;-35.06;56.71;-30.56;-40.58;65.04;49.79;Planetocentric  +East  0 - 360;Greek;Palus;PA;mc27;
4646;Peneus Patera;128.5;-57.82;52.65;-56.74;-58.9;54.53;50.41;Planetocentric  +East  0 - 360;Greek;Patera;PE;mc27;
14332;Penticton;8.19;-38.37;96.76;-38.31;-38.43;96.85;96.68;Planetocentric  +East  0 - 360;Canada;Crater;AA;mc28;
4650;Peraea Cavus;56.24;-29.61;95.43;-29.35;-29.99;95.99;94.91;Planetocentric  +East  0 - 360;Greek;Cavus;CB;mc22;
4651;Peraea Mons;14.94;-31.08;86.11;-30.97;-31.2;86.4;86;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc28;
4656;Perepelkin;77.46;52.44;295.17;53.09;51.79;296.25;294.1;Planetocentric  +East  0 - 360;Russia;Crater;AA;mc03;
4659;Peridier;94.21;25.51;83.91;26.31;24.72;84.8;83.03;Planetocentric  +East  0 - 360;France;Crater;AA;mc13;
4663;Perrotin;82.82;-2.82;282.06;-2.12;-3.52;282.76;281.36;Planetocentric  +East  0 - 360;France;Crater;AA;mc18;
14167;Persbo;19.49;8.57;156.88;8.73;8.4;157.05;156.71;Planetocentric  +East  0 - 360;Sweden;Crater;AA;mc15;
4667;Peta;75.75;-21.26;350.9;-20.62;-21.9;351.6;350.22;Planetocentric  +East  0 - 360;Greek;Crater;AA;mc19;
4677;Pettit;92.49;12.25;186.13;13.03;11.47;186.94;185.34;Planetocentric  +East  0 - 360;American;Crater;AA;mc08;
4681;Phaenna Dorsum;164.16;-53.79;316.71;-52.89;-54.58;318.26;315.22;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc26;
4683;Phaethontis;0;-49.67;205;-49.67;-49.67;205;205;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc24;
14335;Phedra;20.31;13.84;123.88;14.01;13.67;124.05;123.7;Planetocentric  +East  0 - 360;Suriname;Crater;AA;mc14;
4687;Philadelphia;1.65;21.76;312.02;21.77;21.75;312.03;312;Planetocentric  +East  0 - 360;United States;Crater;AA;mc10;
4690;Phillips;185.45;-66.34;315.11;-64.77;-67.9;319.02;311.22;Planetocentric  +East  0 - 360;Great Britain;Crater;AA;mc30;
4696;Phison;0;19.78;40;19.78;19.78;40;40;Planetocentric  +East  0 - 360;Hebrew;Albedo Feature;AL;mc12;
4697;Phison Rupes;203.07;26.7;50.35;28.23;25.3;51.37;49.54;Planetocentric  +East  0 - 360;Greek;Rupes;RU;mc13;
4698;Phlegethon Catena;399.69;38.83;256.72;41.75;35.8;258.91;254.87;Planetocentric  +East  0 - 360;Greek;Catena;CA;mc03;
4699;Phlegra;134;31;172.2;31.2;31.1;173.6;171;Planetocentric  +East  0 - 360;Greek;Albedo Feature;AL;mc07;
4700;Phlegra Dorsa;2818.61;25.08;170.37;54.19;8.04;197.82;157.17;Planetocentric  +East  0 - 360;Greek;Dorsum;DO;mc15;
4701;Phlegra Montes;1350.65;40.4;163.71;51.57;29.05;167.26;159.74;Planetocentric  +East  0 - 360;Greek;Mons;MO;mc07;
4706;Phoenicis Lacus;0;-11.86;250;-11.86;-11.86;250;250;Planetocentric  +East  0 - 360;Latin;Albedo Feature;AL;mc17;
4709;Phon;10.02;15.53;102.79;15.61;15.44;102.88;102.7;Planetocentric  +East  0 - 360;Thailand;Crater;AA;mc14;
