id,pdes,name,name_ru,diameter,q,per,class,horizons,begin_time,end_time
a0002835,2835,Ryoma,Ryoma,24.23,2.52654661,1662.288392,MBA,DES=+2002835,1998-11-11-10-16-11,2000-01-01-00-00-00
a0004135,4135,Svetlanov,Svetlanov,24.207,2.137012373,1700.24186,MBA,DES=+2004135,1998-11-01-22-32-56,2000-01-01-00-00-00
a0024018,24018,,,24.206,4.978053712,4362.542778,TJN,DES=+2024018,1997-01-05-08-44-38,2000-01-01-00-00-00
a0000637,637,Chrysothemis,Chrysothemis,24.194,2.779262658,2064.709958,MBA,DES=+2000637,1998-08-02-19-44-25,2000-01-01-00-00-00
a0007635,7635,Carolinesmith,Carolinesmith,24.186,2.768920063,1981.196221,MBA,DES=+2007635,1998-08-23-16-49-22,2000-01-01-00-00-00
a0001715,1715,Salli,Salli,24.165,1.820341756,1356.682309,MBA,DES=+2001715,1999-01-26-19-54-22,2000-01-01-00-00-00
a0057013,57013,,,24.126,4.969868713,4407.481192,TJN,DES=+2057013,1996-12-25-03-06-48,2000-01-01-00-00-00
a0002058,2058,Roka,Roka,24.122,2.66914059,2018.081788,MBA,DES=+2002058,1998-08-14-11-30-34,2000-01-01-00-00-00
a0023269,23269,,,24.114,5.088404501,4347.462697,GRK,DES=+2023269,1997-01-09-03-13-27,2000-01-01-00-00-00
a0000867,867,Kovacia,Kovacia,24.113,2.67325656,1960.353773,MBA,DES=+2000867,1998-08-28-21-52-39,2000-01-01-00-00-00
a0001305,1305,Pongola,Pongola,24.11,2.793620718,1911.077235,MBA,DES=+2001305,1998-09-10-05-32-12,2000-01-01-00-00-00
a0002255,2255,Qinghai,Qinghai,24.11,2.640410044,1998.989558,MBA,DES=+2002255,1998-08-19-06-03-46,2000-01-01-00-00-00
a0001881,1881,Shao,Shao,24.083,2.834337216,2057.624472,MBA,DES=+2001881,1998-08-04-14-15-12,2000-01-01-00-00-00
a0020762,20762,,,24.079,2.565926474,2032.784752,MBA,DES=+2020762,1998-08-10-19-17-30,2000-01-01-00-00-00
a0055267,55267,,,24.077,4.991223227,4259.066649,TJN,DES=+2055267,1997-01-31-05-36-02,2000-01-01-00-00-00
a0000953,953,Painleva,Painleva,24.062,2.255606563,1699.756634,MBA,DES=+2000953,1998-11-02-01-27-37,2000-01-01-00-00-00
a0003751,3751,Kiang,Kiang,24.054,2.826881302,2040.511575,MBA,DES=+2003751,1998-08-08-20-55-50,2000-01-01-00-00-00
a0007536,7536,Fahrenheit,Fahrenheit,24.053,2.418527688,1757.88766,MBA,DES=+2007536,1998-10-18-12-40-27,2000-01-01-00-00-00
a0007366,7366,Agata,Агата,24.046,2.696785464,2042.528936,MBA,DES=+2007366,1998-08-08-08-49-35,2000-01-01-00-00-00
a0000355,355,Gabriella,Габриелла,24.04,2.268143375,1476.304217,MBA,DES=+2000355,1998-12-27-22-10-29,2000-01-01-00-00-00
a0003310,3310,Patsy,Patsy,24.032,2.826185077,1906.197209,MBA,DES=+2003310,1998-09-11-10-49-01,2000-01-01-00-00-00
a0001145,1145,Robelmonte,Robelmonte,24.029,2.136172336,1378.410866,MBA,DES=+2001145,1999-01-21-09-32-05,2000-01-01-00-00-00
a0024127,24127,,,24.026,2.970097952,2083.47173,MBA,DES=+2024127,1998-07-29-03-10-11,2000-01-01-00-00-00
a0004424,4424,Arkhipova,Arkhipova,24.019,2.540211747,1672.186151,MBA,DES=+2004424,1998-11-08-22-53-00,2000-01-01-00-00-00
a0038613,38613,,,24.016,3.416308099,2896.323057,OMB,DES=+2038613,1998-01-06-22-03-42,2000-01-01-00-00-00
a0047962,47962,,,24.011,4.799133833,4423.543308,TJN,DES=+2047962,1996-12-21-02-44-26,2000-01-01-00-00-00
a0055457,55457,,,24.008,4.219727152,4261.77072,TJN,DES=+2055457,1997-01-30-13-22-34,2000-01-01-00-00-00
bK08H21Y,500030,,,24,5.399085406,13230.18061,CEN,DES=+3410920,1990-12-11-10-55-05,2000-01-01-00-00-00
a0023382,23382,Epistrophos,Эпистроф,23.995,4.676660295,4357.295147,GRK,DES=+2023382,1997-01-06-16-13-46,2000-01-01-00-00-00
a0002856,2856,Roser,Roser,23.99,2.998392694,1923.240918,MBA,DES=+2002856,1998-09-07-04-33-17,2000-01-01-00-00-00
a0000453,453,Tea,Tea,23.985,1.945561644,1178.251811,MBA,DES=+2000453,1999-03-12-10-29-20,2000-01-01-00-00-00
a0020038,20038,Arasaki,Arasaki,23.979,3.026408188,2906.160086,OMB,DES=+2020038,1998-01-04-11-02-23,2000-01-01-00-00-00
a0002046,2046,Leningrad,Ленинград,23.968,2.589782617,2049.351278,MBA,DES=+2002046,1998-08-06-15-53-33,2000-01-01-00-00-00
a0000263,263,Dresda,Dresda,23.952,2.662876691,1791.585238,MBA,DES=+2000263,1998-10-10-02-29-19,2000-01-01-00-00-00
a0005468,5468,Hamatonbetsu,Hamatonbetsu,23.936,2.229037303,1778.832542,MBA,DES=+2005468,1998-10-13-07-00-18,2000-01-01-00-00-00
a0007331,7331,Balindblad,Balindblad,23.929,3.067402503,2074.560801,MBA,DES=+2007331,1998-07-31-08-38-07,2000-01-01-00-00-00
a0013230,13230,,,23.927,4.765196215,4173.912766,GRK,DES=+2013230,1997-02-21-12-31-26,2000-01-01-00-00-00
a0011569,11569,Virgilsmith,Virgilsmith,23.923,2.581405173,1994.891236,MBA,DES=+2011569,1998-08-20-06-39-10,2000-01-01-00-00-00
a0007466,7466,,,23.913,2.883951851,2237.742101,OMB,DES=+2007466,1998-06-20-13-32-51,2000-01-01-00-00-00
a0029555,29555,MACEK,МАСЕК,23.913,2.781178076,2055.340309,MBA,DES=+2029555,1998-08-05-03-57-30,2000-01-01-00-00-00
a0002474,2474,Ruby,Ruby,23.897,2.088687925,1604.580293,MBA,DES=+2002474,1998-11-25-20-31-06,2000-01-01-00-00-00
a0001795,1795,Woltjer,Woltjer,23.894,2.252491664,1697.484031,MBA,DES=+2001795,1998-11-02-15-05-45,2000-01-01-00-00-00
a0009043,9043,,,23.892,2.67634945,1962.559512,MBA,DES=+2009043,1998-08-28-08-38-35,2000-01-01-00-00-00
a0009936,9936,Al-Biruni,Al-Biruni,23.89,2.509772094,1974.039609,MBA,DES=+2009936,1998-08-25-11-45-45,2000-01-01-00-00-00
a0001341,1341,Edmee,Edmee,23.859,2.523392202,1657.529116,MBA,DES=+2001341,1998-11-12-14-49-32,2000-01-01-00-00-00
a0004431,4431,Holeungholee,Holeungholee,23.856,2.765300346,1962.668401,MBA,DES=+2004431,1998-08-28-07-59-23,2000-01-01-00-00-00
a0027396,27396,Shuji,Сюдзи,23.853,2.925725461,2086.964292,MBA,DES=+2027396,1998-07-28-06-12-52,2000-01-01-00-00-00
a0006869,6869,Funada,Funada,23.851,3.023398643,2081.279656,MBA,DES=+2006869,1998-07-29-16-19-20,2000-01-01-00-00-00
a0001535,1535,Paijanne,Paijanne,23.836,2.558219193,2057.75906,MBA,DES=+2001535,1998-08-04-13-26-45,2000-01-01-00-00-00
a0007027,7027,Toshihanda,Toshihanda,23.834,3.190029463,2882.869774,OMB,DES=+2007027,1998-01-10-06-46-53,2000-01-01-00-00-00
a0001560,1560,Strattonia,Strattonia,23.825,2.109092314,1605.2107,MBA,DES=+2001560,1998-11-25-16-44-09,2000-01-01-00-00-00
a0001853,1853,McElroy,McElroy,23.807,2.920527953,1962.601312,MBA,DES=+2001853,1998-08-28-08-23-32,2000-01-01-00-00-00
a0007950,7950,Berezov,Berezov,23.803,2.799897895,1996.90773,MBA,DES=+2007950,1998-08-19-18-33-14,2000-01-01-00-00-00
a0008478,8478,,,23.802,2.756508969,1957.940635,MBA,DES=+2008478,1998-08-29-12-21-23,2000-01-01-00-00-00
a0019646,19646,,,23.802,2.738160824,1925.989883,MBA,DES=+2019646,1998-09-06-12-03-39,2000-01-01-00-00-00
a0030482,30482,,,23.801,2.845676128,2074.108288,MBA,DES=+2030482,1998-07-31-11-21-01,2000-01-01-00-00-00
a0470430,470430,,,23.8,2.635323187,1823.527215,MBA,DES=+2470430,1998-10-02-02-50-13,2000-01-01-00-00-00
bK07VU5H,500029,,,23.8,8.187682915,43221.19985,CEN,DES=+3404094,1990-01-01-00-00-00,2000-01-01-00-00-00
a0031806,31806,,,23.794,4.702135939,4324.88385,TJN,DES=+2031806,1997-01-14-18-41-50,2000-01-01-00-00-00
a0001343,1343,Nicole,Nicole,23.793,2.276729205,1503.424311,MBA,DES=+2001343,1998-12-21-03-27-15,2000-01-01-00-00-00
a0005832,5832,Martaprincipe,Martaprincipe,23.787,2.312374772,1552.908325,MBA,DES=+2005832,1998-12-08-18-33-01,2000-01-01-00-00-00
a0017421,17421,,,23.785,4.627260647,4255.492564,TJN,DES=+2017421,1997-02-01-03-02-42,2000-01-01-00-00-00
a0007305,7305,Ossakajusto,Ossakajusto,23.779,2.127841481,1659.883016,MBA,DES=+2007305,1998-11-12-00-42-07,2000-01-01-00-00-00
a0038606,38606,,,23.778,4.829880674,4260.823937,GRK,DES=+2038606,1997-01-30-19-03-24,2000-01-01-00-00-00
a0007574,7574,,,23.774,2.865733753,2341.882834,OMB,DES=+2007574,1998-05-25-12-42-11,2000-01-01-00-00-00
a0022279,22279,,,23.771,2.380227505,2034.926406,MBA,DES=+2022279,1998-08-10-06-26-30,2000-01-01-00-00-00
a0003568,3568,ASCII,ASCII,23.752,2.408640958,2040.36502,MBA,DES=+2003568,1998-08-08-21-48-36,2000-01-01-00-00-00
a0001183,1183,Jutta,Jutta,23.751,2.072524152,1344.289241,MBA,DES=+2001183,1999-01-29-22-15-52,2000-01-01-00-00-00
a0007611,7611,Hashitatsu,Hashitatsu,23.74,2.524301137,1881.889091,MBA,DES=+2007611,1998-09-17-12-39-56,2000-01-01-00-00-00
a0022035,22035,,,23.739,4.711995632,4369.314559,GRK,DES=+2022035,1997-01-03-16-06-47,2000-01-01-00-00-00
a0005852,5852,Nanette,Nanette,23.738,2.152703257,1655.761157,MBA,DES=+2005852,1998-11-13-01-26-00,2000-01-01-00-00-00
a0000149,149,Medusa,Медуза,23.719,2.034302975,1171.787015,MBA,DES=+2000149,1999-03-14-01-16-40,2000-01-01-00-00-00
a0001616,1616,Filipoff,Filipoff,23.715,2.851915526,1812.797545,MBA,DES=+2001616,1998-10-04-19-12-54,2000-01-01-00-00-00
a0002466,2466,Golson,Golson,23.709,2.207766662,1564.876076,MBA,DES=+2002466,1998-12-05-18-44-37,2000-01-01-00-00-00
a0131447,131447,,,23.709,5.020062788,4361.494942,TJN,DES=+2131447,1997-01-05-15-01-51,2000-01-01-00-00-00
a0051969,51969,,,23.705,5.113249032,4367.404091,TJN,DES=+2051969,1997-01-04-03-34-33,2000-01-01-00-00-00
a0010840,10840,,,23.704,2.948215876,1976.040476,MBA,DES=+2010840,1998-08-24-23-45-26,2000-01-01-00-00-00
a0002945,2945,Zanstra,Zanstra,23.701,2.300550337,1593.510227,MBA,DES=+2002945,1998-11-28-14-56-20,2000-01-01-00-00-00
a0000725,725,Amanda,Amanda,23.687,2.002933927,1507.144022,MBA,DES=+2000725,1998-12-20-05-08-10,2000-01-01-00-00-00
a0020602,20602,,,23.684,2.503346368,2034.820086,MBA,DES=+2020602,1998-08-10-07-04-47,2000-01-01-00-00-00
a0001138,1138,Attica,Attica,23.681,2.910812195,2039.338737,MBA,DES=+2001138,1998-08-09-03-58-04,2000-01-01-00-00-00
a0003109,3109,Machin,Machin,23.671,2.234784297,1401.925112,MBA,DES=+2003109,1999-01-15-12-26-57,2000-01-01-00-00-00
a0002428,2428,Kamenyar,Kamenyar,23.652,2.860122663,2055.947979,MBA,DES=+2002428,1998-08-05-00-18-44,2000-01-01-00-00-00
a0003369,3369,Freuchen,Freuchen,23.648,2.615879298,1936.785752,MBA,DES=+2003369,1998-09-03-19-17-08,2000-01-01-00-00-00
a0029769,29769,,,23.635,2.153787929,1601.3959,MBA,DES=+2029769,1998-11-26-15-37-29,2000-01-01-00-00-00
a0001792,1792,Reni,Reni,23.625,2.002087541,1689.777631,MBA,DES=+2001792,1998-11-04-13-20-04,2000-01-01-00-00-00
a0024444,24444,,,23.619,4.872935018,4281.247234,TJN,DES=+2024444,1997-01-25-16-31-01,2000-01-01-00-00-00
a0008130,8130,Seeberg,Seeberg,23.617,3.467093763,2917.203983,OMB,DES=+2008130,1998-01-01-16-46-34,2000-01-01-00-00-00
a0020635,20635,,,23.612,3.018990151,2105.743248,OMB,DES=+2020635,1998-07-23-13-32-26,2000-01-01-00-00-00
a0005704,5704,Schumacher,Schumacher,23.597,2.855328617,2108.058543,OMB,DES=+2005704,1998-07-22-23-38-56,2000-01-01-00-00-00
a0001267,1267,Geertruida,Geertruida,23.572,2.024637958,1416.493828,MBA,DES=+2001267,1999-01-11-21-02-13,2000-01-01-00-00-00
a0010989,10989,Dolios,Dolios,23.564,4.721010912,4293.066749,GRK,DES=+2010989,1997-01-22-17-36-00,2000-01-01-00-00-00
a0013353,13353,,,23.551,4.484797308,4295.776413,GRK,DES=+2013353,1997-01-22-01-20-31,2000-01-01-00-00-00
a0002651,2651,Karen,Karen,23.545,2.004513957,1879.622238,MBA,DES=+2002651,1998-09-18-02-16-00,2000-01-01-00-00-00
a0051345,51345,,,23.542,4.444906685,4359.159938,TJN,DES=+2051345,1997-01-06-05-02-27,2000-01-01-00-00-00
a0023174,23174,,,23.54,2.939670988,2865.241138,OMB,DES=+2023174,1998-01-14-16-33-12,2000-01-01-00-00-00
a0017871,17871,,,23.532,3.255889542,2418.591834,OMB,DES=+2017871,1998-05-06-08-26-57,2000-01-01-00-00-00
a0002007,2007,McCuskey,McCuskey,23.517,2.110654599,1344.820793,MBA,DES=+2002007,1999-01-29-19-04-30,2000-01-01-00-00-00
a0056976,56976,,,23.483,5.061734827,4382.204278,TJN,DES=+2056976,1996-12-31-10-46-29,2000-01-01-00-00-00
a0047969,47969,,,23.48,4.991662153,4438.1501,TJN,DES=+2047969,1996-12-17-11-05-59,2000-01-01-00-00-00
a0002333,2333,Porthan,Porthan,23.473,2.282097913,1571.335202,MBA,DES=+2002333,1998-12-04-03-59-20,2000-01-01-00-00-00
a0003957,3957,Sugie,Sugie,23.46,2.470116743,1977.012351,MBA,DES=+2003957,1998-08-24-17-55-34,2000-01-01-00-00-00
a0005361,5361,Goncharov,Goncharov,23.459,2.847700155,2020.668157,MBA,DES=+2005361,1998-08-13-19-59-28,2000-01-01-00-00-00
a0034553,34553,,,23.459,5.005585367,4430.984126,TJN,DES=+2034553,1996-12-19-06-05-44,2000-01-01-00-00-00
a0015231,15231,Ehdita,Ehdita,23.458,2.78715633,2855.506856,OMB,DES=+2015231,1998-01-17-02-57-32,2000-01-01-00-00-00
a0000723,723,Hammonia,Hammonia,23.456,2.829145818,1891.196865,MBA,DES=+2000723,1998-09-15-04-49-08,2000-01-01-00-00-00
a0003728,3728,IRAS,IRAS,23.45,2.086465864,1575.30535,MBA,DES=+2003728,1998-12-03-04-10-05,2000-01-01-00-00-00
a0000180,180,Garumna,Гарумна,23.44,2.268386483,1640.566762,MBA,DES=+2000180,1998-11-16-20-35-58,2000-01-01-00-00-00
a0051347,51347,,,23.412,4.436692448,4288.210456,TJN,DES=+2051347,1997-01-23-22-44-16,2000-01-01-00-00-00
a0023126,23126,,,23.411,5.09304845,4373.855315,GRK,DES=+2023126,1997-01-02-12-52-07,2000-01-01-00-00-00
a0007284,7284,,,23.41,3.322888938,2898.58662,OMB,DES=+2007284,1998-01-06-08-28-50,2000-01-01-00-00-00
a0003062,3062,Wren,Wren,23.409,2.674373475,1915.916549,MBA,DES=+2003062,1998-09-09-00-30-03,2000-01-01-00-00-00
a0001383,1383,Limburgia,Limburgia,23.399,2.49307073,1972.713668,MBA,DES=+2001383,1998-08-25-19-43-05,2000-01-01-00-00-00
a0008174,8174,,,23.389,2.724853905,2066.437636,MBA,DES=+2008174,1998-08-02-09-22-28,2000-01-01-00-00-00
a0004110,4110,Keats,Keats,23.377,2.738370078,1992.797751,MBA,DES=+2004110,1998-08-20-19-12-49,2000-01-01-00-00-00
a0017442,17442,,,23.374,5.007023359,4389.798243,TJN,DES=+2017442,1996-12-29-13-12-39,2000-01-01-00-00-00
a0005036,5036,Tuttle,Tuttle,23.37,2.568905106,2036.529034,MBA,DES=+2005036,1998-08-09-20-49-33,2000-01-01-00-00-00
a0000320,320,Katharina,Katharina,23.362,2.65759095,1907.409143,MBA,DES=+2000320,1998-09-11-03-32-43,2000-01-01-00-00-00
a0019752,19752,,,23.358,3.381460056,2911.221374,OMB,DES=+2019752,1998-01-03-04-40-19,2000-01-01-00-00-00
a0067246,67246,,,23.327,3.194571321,2867.776735,OMB,DES=+2067246,1998-01-14-01-20-23,2000-01-01-00-00-00
a0001464,1464,Armisticia,Armisticia,23.313,2.864981709,1901.096884,MBA,DES=+2001464,1998-09-12-17-25-08,2000-01-01-00-00-00
a0018169,18169,Amaldi,Амальди,23.311,2.651544591,2045.691212,MBA,DES=+2018169,1998-08-07-13-51-10,2000-01-01-00-00-00
a0003866,3866,Langley,Langley,23.31,2.56856548,2042.396447,MBA,DES=+2003866,1998-08-08-09-37-17,2000-01-01-00-00-00
a0001099,1099,Figneria,Figneria,23.309,2.29499239,2069.640225,MBA,DES=+2001099,1998-08-01-14-09-32,2000-01-01-00-00-00
a0000668,668,Dora,Dora,23.3,2.134272194,1704.525361,MBA,DES=+2000668,1998-10-31-20-50-53,2000-01-01-00-00-00
a0025344,25344,,,23.288,4.953886136,4470.958714,TJN,DES=+2025344,1996-12-09-06-14-53,2000-01-01-00-00-00
a0051935,51935,,,23.273,4.732784933,4339.675268,TJN,DES=+2051935,1997-01-11-01-56-56,2000-01-01-00-00-00
a0018228,18228,Hyperenor,Гиперенор,23.245,4.614791719,4434.340125,TJN,DES=+2018228,1996-12-18-09-57-35,2000-01-01-00-00-00
a0001104,1104,Syringa,Syringa,23.244,1.72542755,1557.221871,MBA,DES=+2001104,1998-12-07-16-40-08,2000-01-01-00-00-00
a0007167,7167,Laupheim,Laupheim,23.229,2.474013846,2019.177503,MBA,DES=+2007167,1998-08-14-04-56-06,2000-01-01-00-00-00
a0051378,51378,,,23.229,4.896441935,4275.680765,GRK,DES=+2051378,1997-01-27-01-54-57,2000-01-01-00-00-00
a0076830,76830,,,23.221,4.844795575,4301.745927,TJN,DES=+2076830,1997-01-20-13-31-29,2000-01-01-00-00-00
a0105694,105694,,,23.211,4.667215795,4368.897784,TJN,DES=+2105694,1997-01-03-18-36-49,2000-01-01-00-00-00
a0002404,2404,Antarctica,Антарктика,23.209,2.707772766,2017.709519,MBA,DES=+2002404,1998-08-14-13-44-35,2000-01-01-00-00-00
a0010610,10610,,,23.207,3.092620194,2875.625971,OMB,DES=+2010610,1998-01-12-02-14-40,2000-01-01-00-00-00
a0346889,346889,Rhiphonos,Рифонос,23.2,6.003234967,12909.00194,CEN,DES=+2346889,1991-03-01-17-59-24,2000-01-01-00-00-00
a0001555,1555,Dejan,Dejan,23.199,1.944639238,1610.201275,MBA,DES=+2001555,1998-11-24-10-47-33,2000-01-01-00-00-00
a0013323,13323,,,23.198,4.639165462,4202.343323,GRK,DES=+2013323,1997-02-14-09-56-26,2000-01-01-00-00-00
a0002153,2153,Akiyama,Akiyama,23.166,2.661257713,2025.461681,MBA,DES=+2002153,1998-08-12-15-13-48,2000-01-01-00-00-00
a0062128,62128,,,23.166,2.441013236,2037.787745,MBA,DES=+2062128,1998-08-09-13-16-25,2000-01-01-00-00-00
a0004860,4860,Gubbio,Gubbio,23.151,2.251105967,1559.865585,MBA,DES=+2004860,1998-12-07-00-48-24,2000-01-01-00-00-00
a0002103,2103,Laverna,Laverna,23.116,2.537528773,2034.316183,MBA,DES=+2002103,1998-08-10-10-06-11,2000-01-01-00-00-00
a0092233,92233,,,23.115,2.709031206,2022.100774,MBA,DES=+2092233,1998-08-13-11-23-44,2000-01-01-00-00-00
a0001097,1097,Vicia,Vicia,23.11,1.870645916,1569.82258,MBA,DES=+2001097,1998-12-04-13-03-53,2000-01-01-00-00-00
a0001826,1826,Miller,Miller,23.099,2.74264916,1894.086856,MBA,DES=+2001826,1998-09-14-11-28-44,2000-01-01-00-00-00
a0003094,3094,Chukokkala,Chukokkala,23.099,2.451781089,1573.539535,MBA,DES=+2003094,1998-12-03-14-45-47,2000-01-01-00-00-00
a0027226,27226,,,23.098,3.103043227,2107.518519,OMB,DES=+2027226,1998-07-23-02-53-20,2000-01-01-00-00-00
a0001061,1061,Paeonia,Paeonia,23.092,2.448535076,2016.185168,MBA,DES=+2001061,1998-08-14-22-53-21,2000-01-01-00-00-00
a0000512,512,Taurinensis,Taurinensis,23.09,1.632045139,1182.984512,MCA,DES=+2000512,1999-03-11-06-05-34,2000-01-01-00-00-00
a0038600,38600,,,23.077,5.003642783,4305.356842,GRK,DES=+2038600,1997-01-19-15-51-34,2000-01-01-00-00-00
a0006338,6338,Isaosato,Isaosato,23.065,2.879465335,2058.97029,MBA,DES=+2006338,1998-08-04-06-10-42,2000-01-01-00-00-00
a0007612,7612,,,23.056,2.914016386,2057.632909,MBA,DES=+2007612,1998-08-04-14-12-10,2000-01-01-00-00-00
a0162861,162861,,,23.056,4.412868147,4340.741495,GRK,DES=+2162861,1997-01-10-19-33-05,2000-01-01-00-00-00
a0006570,6570,Tomohiro,Tomohiro,23.041,2.602627125,2027.189852,MBA,DES=+2006570,1998-08-12-04-51-40,2000-01-01-00-00-00
a0011004,11004,Stenmark,Stenmark,23.041,2.6968044,2106.660334,OMB,DES=+2011004,1998-07-23-08-02-17,2000-01-01-00-00-00
a0002147,2147,Kharadze,Kharadze,23.035,2.99537019,2064.606659,MBA,DES=+2002147,1998-08-02-20-21-37,2000-01-01-00-00-00
a0026325,26325,,,23.033,2.789809071,2090.779312,MBA,DES=+2026325,1998-07-27-07-19-27,2000-01-01-00-00-00
a0020718,20718,,,23.03,3.014259312,2315.495513,OMB,DES=+2020718,1998-06-01-03-01-37,2000-01-01-00-00-00
a0002091,2091,Sampo,Sampo,23.024,2.830166665,1910.304072,MBA,DES=+2002091,1998-09-10-10-10-33,2000-01-01-00-00-00
a0065257,65257,,,23.01,4.900723022,4287.52796,GRK,DES=+2065257,1997-01-24-02-49-58,2000-01-01-00-00-00
a0013851,13851,,,23.003,2.575564899,2051.43382,MBA,DES=+2013851,1998-08-06-03-23-50,2000-01-01-00-00-00
a0008067,8067,Helfenstein,Helfenstein,23,2.205090107,1510.006361,MBA,DES=+2008067,1998-12-19-11-57-43,2000-01-01-00-00-00
a0012972,12972,Eumaios,Eumaios,22.991,4.362171553,4261.300778,GRK,DES=+2012972,1997-01-30-16-11-45,2000-01-01-00-00-00
a0000477,477,Italia,Italia,22.988,1.962200835,1371.381516,MBA,DES=+2000477,1999-01-23-03-42-39,2000-01-01-00-00-00
a0051340,51340,,,22.988,4.808737105,4264.407825,TJN,DES=+2051340,1997-01-29-21-33-12,2000-01-01-00-00-00
a0018399,18399,Tentoumushi,Тентоумуси,22.987,2.518645724,2047.659052,MBA,DES=+2018399,1998-08-07-02-02-45,2000-01-01-00-00-00
a0001503,1503,Kuopio,Kuopio,22.985,2.351683552,1554.070468,MBA,DES=+2001503,1998-12-08-11-34-38,2000-01-01-00-00-00
a0125045,125045,,,22.962,5.13589096,4340.181273,TJN,DES=+2125045,1997-01-10-22-54-46,2000-01-01-00-00-00
a0026382,26382,,,22.946,2.716791061,2056.589058,MBA,DES=+2026382,1998-08-04-20-27-57,2000-01-01-00-00-00
a0099943,99943,,,22.942,4.703119237,4429.391363,TJN,DES=+2099943,1996-12-19-15-39-08,2000-01-01-00-00-00
a0001002,1002,Olbersia,Olbersia,22.938,2.354432632,1698.123299,MBA,DES=+2001002,1998-11-02-11-15-37,2000-01-01-00-00-00
a0013297,13297,,,22.936,3.034226625,2106.987578,OMB,DES=+2013297,1998-07-23-06-04-29,2000-01-01-00-00-00
a0054672,54672,,,22.933,4.554978758,4437.649861,TJN,DES=+2054672,1996-12-17-14-06-05,2000-01-01-00-00-00
a0001711,1711,Sandrine,Sandrine,22.929,2.665300216,1909.010413,MBA,DES=+2001711,1998-09-10-17-56-16,2000-01-01-00-00-00
a0017973,17973,,,22.922,2.188713246,1698.67623,MBA,DES=+2017973,1998-11-02-07-56-34,2000-01-01-00-00-00
a0015410,15410,,,22.904,2.808319987,2004.010445,MBA,DES=+2015410,1998-08-17-23-56-15,2000-01-01-00-00-00
a0001969,1969,Alain,Alain,22.895,2.598750171,1981.24393,MBA,DES=+2001969,1998-08-23-16-32-12,2000-01-01-00-00-00
a0000817,817,Annika,Annika,22.891,2.123228519,1522.095299,MBA,DES=+2000817,1998-12-16-11-25-42,2000-01-01-00-00-00
a0009817,9817,Thersander,Thersander,22.879,5.05431261,4413.807735,GRK,DES=+2009817,1996-12-23-13-09-14,2000-01-01-00-00-00
a0001234,1234,Elyna,Elyna,22.876,2.754727865,1912.366493,MBA,DES=+2001234,1998-09-09-21-48-04,2000-01-01-00-00-00
a0004223,4223,Shikoku,Shikoku,22.869,2.677941146,1903.354461,MBA,DES=+2004223,1998-09-12-03-52-24,2000-01-01-00-00-00
a0006925,6925,Susumu,Susumu,22.86,2.547781143,1742.362689,MBA,DES=+2006925,1998-10-22-09-49-26,2000-01-01-00-00-00
a0016029,16029,,,22.853,2.60993831,2033.859071,MBA,DES=+2016029,1998-08-10-12-50-45,2000-01-01-00-00-00
a0026718,26718,,,22.817,3.10575051,2093.292117,OMB,DES=+2026718,1998-07-26-16-14-51,2000-01-01-00-00-00
a0002390,2390,Nezarka,Nezarka,22.81,2.243313357,1549.499122,MBA,DES=+2002390,1998-12-09-15-00-19,2000-01-01-00-00-00
a0024449,24449,,,22.792,4.969934856,4362.583811,TJN,DES=+2024449,1997-01-05-08-29-51,2000-01-01-00-00-00
a0002325,2325,Chernykh,Chernykh,22.789,2.587202775,2032.460142,MBA,DES=+2002325,1998-08-10-21-14-21,2000-01-01-00-00-00
a0001223,1223,Neckar,Neckar,22.783,2.69740964,1774.937525,MBA,DES=+2001223,1998-10-14-06-22-30,2000-01-01-00-00-00
a0000486,486,Cremona,Cremona,22.781,1.971198217,1317.891675,MBA,DES=+2000486,1999-02-05-12-38-59,2000-01-01-00-00-00
a0002111,2111,Tselina,Tselina,22.773,2.72950536,1913.915591,MBA,DES=+2002111,1998-09-09-12-30-24,2000-01-01-00-00-00
a0000265,265,Anna,Anna,22.767,1.77281714,1374.888498,MBA,DES=+2000265,1999-01-22-06-40-08,2000-01-01-00-00-00
a0002458,2458,Veniakaverin,Veniakaverin,22.764,2.681929553,2019.837482,MBA,DES=+2002458,1998-08-14-00-58-31,2000-01-01-00-00-00
a0003230,3230,Vampilov,Вампилов,22.759,2.129899903,2038.525068,MBA,DES=+2003230,1998-08-09-08-50-59,2000-01-01-00-00-00
a0051359,51359,,,22.755,4.569185764,4296.633859,TJN,DES=+2051359,1997-01-21-20-11-50,2000-01-01-00-00-00
a0003300,3300,McGlasson,McGlasson,22.752,2.523315363,2056.221116,MBA,DES=+2003300,1998-08-04-22-40-24,2000-01-01-00-00-00
a0012003,12003,Hideosugai,Hideosugai,22.751,3.05957216,2254.287575,OMB,DES=+2012003,1998-06-16-10-16-29,2000-01-01-00-00-00
a0006862,6862,Virgiliomarcon,Virgiliomarcon,22.747,3.119940904,2064.991963,MBA,DES=+2006862,1998-08-02-18-02-54,2000-01-01-00-00-00
a0117404,117404,,,22.747,4.971569942,4229.811492,TJN,DES=+2117404,1997-02-07-13-07-53,2000-01-01-00-00-00
a0030724,30724,Peterburgtrista,Петербургтриста,22.744,3.043218254,2065.612862,MBA,DES=+2030724,1998-08-02-14-19-23,2000-01-01-00-00-00
