Feature_ID;Feature_Name;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Continent;Ethnicity;Feature_Type;Feature_Type_Code;Quad;
13004;Schwarzschild K;40.97;67.35;124.81;68.03;66.68;126.57;123.06;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-6;
13005;Schwarzschild L;45.38;69.08;121.83;69.83;68.33;123.93;119.74;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-6;
13006;Schwarzschild Q;17.52;66.24;108.83;66.53;65.95;109.55;108.11;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-6;
13007;Schwarzschild S;16.78;67.72;104.53;68;67.44;105.26;103.8;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-6;
13008;Schwarzschild T;15.61;69.83;107.63;70.08;69.57;108.38;106.89;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-6;
5392;Scobee;41.53;-31.36;210.36;-30.67;-32.04;211.16;209.55;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-106;
5394;Scoresby;54.93;77.73;14.13;78.64;76.82;18.4;9.87;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-4;
13009;Scoresby K;22.2;76.35;2.95;76.71;75.99;4.49;1.4;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-3;
13010;Scoresby M;56.52;75.57;8.15;76.48;74.66;11.55;4.72;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-3;
13011;Scoresby P;22.98;75.89;12.78;76.25;75.52;14.24;11.33;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-4;
13012;Scoresby Q;38.25;77.48;8.81;78.11;76.85;11.72;5.9;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-3;
13013;Scoresby W;10.4;74.38;11.14;74.55;74.2;11.77;10.5;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-4;
5395;Scott;107.82;-82.35;48.52;-80.59;-84.12;61.11;36.23;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-144;
13015;Scott E;29.22;-81.17;35.7;-80.71;-81.63;38.84;32.57;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-144;
13016;Scott M;17.85;-83.86;34.74;-83.57;-84.16;37.49;31.98;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-144;
5396;Sculptured Hills;12.41;20.24;31.06;20.42;20.05;31.24;30.88;Planetocentric  +East  0 - 360;North America;American;Landing site name;LF;LAC-43;
5398;Seares;99.5;73.74;147.23;75.38;72.1;153.1;141.37;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-7;
13017;Seares B;26.14;75.18;151.34;75.61;74.75;153.02;149.65;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-7;
13018;Seares Y;36.93;77.49;141.02;78.1;76.88;143.84;138.21;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-6;
5401;Secchi;22.13;2.4;43.56;2.77;2.04;43.92;43.19;Planetocentric  +East  0 - 360;Europe;Italy;"Crater; craters";AA;LAC-61;
13019;Secchi A;4.85;3.26;41.47;3.34;3.18;41.55;41.39;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-61;
13020;Secchi B;5.16;3.66;41.52;3.75;3.58;41.6;41.43;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-61;
13021;Secchi G;6.69;3.94;44.57;4.05;3.83;44.68;44.46;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-61;
13022;Secchi K;6.01;-0.17;45.5;-0.08;-0.27;45.6;45.4;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-79;
13023;Secchi U;4.93;1.08;42.19;1.16;0.99;42.27;42.11;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-61;
13024;Secchi X;4.69;-0.77;43.67;-0.7;-0.85;43.75;43.59;Planetocentric  +East  0 - 360;Europe;Italy;Satellite Feature;SF;LAC-79;
5403;Sechenov;63.8;-6.97;216.91;-5.92;-8.03;217.97;215.85;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-88;
13025;Sechenov C;17.28;-5.15;218.29;-4.86;-5.43;218.57;218;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
13026;Sechenov P;21.08;-9.75;215.8;-9.4;-10.1;216.16;215.45;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-88;
5405;Seeliger;8.28;-2.22;3;-2.08;-2.35;3.13;2.86;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-77;
13027;Seeliger A;3.78;-1.88;3.04;-1.81;-1.94;3.11;2.98;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-77;
13028;Seeliger S;2.88;-2.14;2.1;-2.09;-2.19;2.15;2.05;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-77;
13029;Seeliger T;3.32;-2.2;4.31;-2.15;-2.26;4.36;4.25;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-77;
5406;Segers;17.28;46.99;127.52;47.28;46.71;127.93;127.1;Planetocentric  +East  0 - 360;South and Central America;Argentina;"Crater; craters";AA;LAC-30;
13030;Segers H;30.24;46.53;128.92;47.03;46.04;129.5;128.34;Planetocentric  +East  0 - 360;South and Central America;Argentina;Satellite Feature;SF;LAC-30;
13031;Segers M;53.54;44.33;127.55;45.21;43.45;128.79;126.32;Planetocentric  +East  0 - 360;South and Central America;Argentina;Satellite Feature;SF;LAC-30;
13032;Segers N;28.95;43.88;127.48;44.32;43.43;128.12;126.83;Planetocentric  +East  0 - 360;South and Central America;Argentina;Satellite Feature;SF;LAC-30;
5407;Segner;67.84;-58.96;311.32;-57.86;-60.09;313.47;309.12;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-125;
13033;Segner A;8.51;-57.27;312.97;-57.13;-57.41;313.23;312.71;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
13034;Segner B;36.07;-57.74;304.06;-57.15;-58.34;305.18;302.95;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-124;
13035;Segner C;18.74;-57.8;313.8;-57.5;-58.1;314.31;313.34;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
13036;Segner E;11.19;-57.48;303;-57.3;-57.67;303.34;302.66;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-124;
13037;Segner G;12.48;-56.39;304.43;-56.18;-56.6;304.8;304.06;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-124;
13038;Segner H;7.06;-58.64;311.39;-58.52;-58.75;311.61;311.17;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
13039;Segner K;6.95;-56.17;305.54;-56.05;-56.28;305.75;305.33;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-124;
13040;Segner L;6.17;-58.76;312.69;-58.66;-58.86;312.89;312.5;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
13041;Segner M;5.32;-59.78;314.51;-59.7;-59.87;314.69;314.34;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
13042;Segner N;5.12;-59.34;315.26;-59.26;-59.43;315.43;315.1;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-125;
5410;Seidel;55.39;-32.65;152.47;-31.74;-33.57;153.56;151.39;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-118;
13043;Seidel J;19.65;-33.36;153.02;-33.1;-33.62;153.38;152.66;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-118;
13044;Seidel M;31;-35.29;152.29;-34.78;-35.8;152.92;151.66;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-118;
13045;Seidel U;27.56;-32.43;150.36;-31.97;-32.88;150.89;149.82;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-118;
5418;Seleucus;45.01;21.09;293.34;21.83;20.35;294.13;292.54;Planetocentric  +East  0 - 360;Asia;Babylon;"Crater; craters";AA;LAC-38;
13046;Seleucus A;6.36;22.04;299.48;22.15;21.94;299.59;299.37;Planetocentric  +East  0 - 360;Asia;Babylon;Satellite Feature;SF;LAC-38;
13047;Seleucus E;3.99;22.43;296.08;22.49;22.36;296.15;296.01;Planetocentric  +East  0 - 360;Asia;Babylon;Satellite Feature;SF;LAC-38;
5427;Seneca;47.57;26.71;79.81;27.5;25.93;80.68;78.93;Planetocentric  +East  0 - 360;Europe;Roman;"Crater; craters";AA;LAC-45;
13048;Seneca A;18.35;26.28;75.07;26.59;25.98;75.41;74.74;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13049;Seneca B;29.47;27.17;77.01;27.65;26.68;77.55;76.46;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13050;Seneca C;21.34;26.32;74.48;26.67;25.97;74.87;74.09;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13051;Seneca D;17.55;26.71;81.29;27;26.42;81.61;80.96;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13052;Seneca E;17.11;29.32;79.71;29.61;29.04;80.03;79.38;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13053;Seneca F;16.41;29.63;81.93;29.9;29.36;82.24;81.62;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
13054;Seneca G;20.66;29.48;83.23;29.82;29.14;83.62;82.84;Planetocentric  +East  0 - 360;Europe;Roman;Satellite Feature;SF;LAC-45;
5446;Seyfert;102.63;29.26;114.34;30.96;27.57;116.27;112.4;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-47;
13055;Seyfert A;51.97;30.56;115.08;31.38;29.74;116.07;114.08;Planetocentric  +East  0 - 360;North America;American;Satellite Feature;SF;LAC-47;
5450;Shackleton;20.92;-89.67;129.78;-89.32;-90;211.3;48.29;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-144;
5451;Shahinaz;15.99;7.58;122.42;7.84;7.32;122.64;122.2;Planetocentric  +East  0 - 360;Asia;Turkey;"Crater; craters";AA;LAC-65;
5455;Shakespeare;0.54;20.24;30.82;20.25;20.23;30.83;30.81;Planetocentric  +East  0 - 360;Europe;Great Britain;Landing site name;LF;LAC-43;
5461;Shaler;48.47;-32.89;274.73;-32.18;-33.61;275.68;273.78;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-109;
5468;Shapley;24.82;9.35;56.83;9.76;8.94;57.25;56.42;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-62;
5469;Sharonov;75.12;12.37;173.1;13.61;11.13;174.37;171.83;Planetocentric  +East  0 - 360;Europe;Soviet;"Crater; craters";AA;LAC-68;
13056;Sharonov D;16.35;13.4;175.15;13.67;13.13;175.42;174.87;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-68;
13057;Sharonov F;13.37;12.26;175.92;12.48;12.04;176.15;175.7;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-68;
13058;Sharonov X;42.66;13.86;172.47;14.56;13.15;173.2;171.75;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-68;
5471;Sharp;37.61;45.75;319.78;46.37;45.13;320.67;318.89;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-23;
13059;Sharp A;17.26;47.62;317.33;47.9;47.33;317.75;316.9;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
5472;Sharp Apollo;0.01;-3.02;336.57;-3.02;-3.02;336.57;336.57;Planetocentric  +East  0 - 360;North America;American;Landing site name;LF;LAC-76;
13060;Sharp B;20.62;47.01;314.65;47.35;46.67;315.14;314.15;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13061;Sharp D;7.07;44.83;317.83;44.94;44.71;317.99;317.66;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13062;Sharp J;5.47;46.96;321.94;47.05;46.87;322.07;321.81;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13063;Sharp K;4.43;47.5;321.44;47.57;47.43;321.54;321.33;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13064;Sharp L;4.96;45.78;321.77;45.86;45.7;321.89;321.66;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13065;Sharp M;4.75;47.39;318.54;47.47;47.31;318.66;318.43;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13066;Sharp U;6.33;47.41;311.32;47.51;47.3;311.47;311.16;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13067;Sharp V;6.64;46.23;312.94;46.34;46.13;313.1;312.79;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-23;
13068;Sharp W;3.92;50.2;314.56;50.26;50.15;314.66;314.46;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-11;
5476;Shatalov;24.05;24.26;140.48;24.66;23.86;140.91;140.04;Planetocentric  +East  0 - 360;Europe;Soviet;"Crater; craters";AA;LAC-48;
5479;Shayn;92.9;32.52;172.42;34.05;30.99;174.25;170.62;Planetocentric  +East  0 - 360;Europe;Soviet;"Crater; craters";AA;LAC-32;
13069;Shayn B;35.72;34.47;173.49;35.06;33.88;174.2;172.77;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-32;
13070;Shayn F;36.88;32.97;175.39;33.58;32.36;176.12;174.67;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-32;
13071;Shayn H;38.66;31.49;175.49;32.13;30.86;176.24;174.74;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-50;
13072;Shayn Y;20.85;35.76;171.69;36.1;35.42;172.11;171.27;Planetocentric  +East  0 - 360;Europe;Soviet;Satellite Feature;SF;LAC-32;
5480;Sheepshanks;23.67;59.24;17.04;59.64;58.85;17.8;16.28;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-13;
13073;Sheepshanks A;6.65;60;18.96;60.11;59.89;19.17;18.74;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-13;
13074;Sheepshanks B;4.77;60.32;21.09;60.4;60.25;21.25;20.93;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-13;
13075;Sheepshanks C;10.39;57.03;18.09;57.2;56.86;18.4;17.77;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-13;
5484;Sherlock;0.49;20.18;30.81;20.19;20.18;30.82;30.8;Planetocentric  +East  0 - 360;Europe;Great Britain;Landing site name;LF;LAC-43;
5485;Sherrington;18.8;-11.13;118;-10.85;-11.4;118.31;117.69;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-83;
5490;Shirakatsi;48.13;-12.18;128.56;-11.39;-12.98;129.37;127.75;Planetocentric  +East  0 - 360;Asia;Armenian;"Crater; craters";AA;LAC-83;
5487;Shi Shen;46.52;75.78;104.13;76.55;75.02;107.27;101;Planetocentric  +East  0 - 360;Asia;China;"Crater; craters";AA;LAC-6;
13076;Shi Shen P;21.26;71.64;96.82;71.99;71.3;97.74;95.89;Planetocentric  +East  0 - 360;Asia;China;Satellite Feature;SF;LAC-5;
13077;Shi Shen Q;33.85;73.99;96.18;74.55;73.44;98.21;94.16;Planetocentric  +East  0 - 360;Asia;China;Satellite Feature;SF;LAC-5;
5494;Shoemaker;51.82;-88.14;45.91;-87.28;-88.99;73.65;18.17;Planetocentric  +East  0 - 360;North America;American;"Crater; craters";AA;LAC-144;
5499;Short;67.94;-74.54;352.32;-73.42;-75.66;356.53;348.1;Planetocentric  +East  0 - 360;Europe;Scotland;"Crater; craters";AA;LAC-137;
13078;Short A;32.49;-76.94;358.72;-76.41;-77.48;361.09;356.35;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
13079;Short B;89.84;-75.89;354.83;-74.42;-76.32;358.88;347.55;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
5500;Shorty;0.11;20.22;30.63;20.22;20.22;30.63;30.62;Planetocentric  +East  0 - 360;North America;American;Landing site name;LF;LAC-43;
5502;Shternberg  Sternberg ;74.36;19.38;243.18;20.6;18.15;244.48;241.88;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-53;
13080;Shternberg  Sternberg  C;27.22;20.85;245.26;21.3;20.4;245.74;244.78;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-53;
5504;Shuckburgh;37.73;42.65;52.71;43.27;42.03;53.56;51.87;Planetocentric  +East  0 - 360;Europe;Great Britain;"Crater; craters";AA;LAC-27;
13081;Shuckburgh A;18.08;43.08;55.42;43.38;42.79;55.83;55.02;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-27;
13082;Shuckburgh C;11.58;43.54;52.72;43.73;43.35;52.98;52.46;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-27;
13083;Shuckburgh E;9.22;44.05;57;44.21;43.9;57.21;56.79;Planetocentric  +East  0 - 360;Europe;Great Britain;Satellite Feature;SF;LAC-27;
5506;Shuleykin;14.67;-27.11;267.33;-26.89;-27.32;267.59;267.06;Planetocentric  +East  0 - 360;Europe;Soviet;"Crater; craters";AA;LAC-108;
5522;Siedentopf;62.7;22.05;135.08;23.08;21.01;136.2;133.97;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-48;
13084;Siedentopf F;41.09;22.19;138.15;22.87;21.51;138.88;137.42;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-48;
13085;Siedentopf G;61.29;20.59;137.97;21.6;19.58;139.05;136.89;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-48;
13086;Siedentopf H;47.14;20.88;136.92;21.62;20.13;137.66;136.18;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-48;
13087;Siedentopf M;32.4;18.99;135.13;19.52;18.45;135.69;134.56;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-48;
13088;Siedentopf Q;39.58;20.99;133.9;21.64;20.34;134.6;133.2;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-48;
5523;Sierpinski;66.94;-26.93;154.81;-25.83;-28.04;156.05;153.57;Planetocentric  +East  0 - 360;Europe;Poland;"Crater; craters";AA;LAC-103;
13089;Sierpinski Q;14.93;-28.19;153.83;-27.94;-28.43;154.11;153.55;Planetocentric  +East  0 - 360;Europe;Poland;Satellite Feature;SF;LAC-103;
5531;Sikorsky;97.67;-65.89;103.65;-64.28;-67.5;107.59;99.7;Planetocentric  +East  0 - 360;Europe;Russia;"Crater; craters";AA;LAC-140;
13090;Sikorsky Q;14.43;-65.79;103.45;-65.56;-66.03;104.03;102.87;Planetocentric  +East  0 - 360;Europe;Russia;Satellite Feature;SF;LAC-140;
5533;Silberschlag;12.56;6.21;12.53;6.41;6;12.74;12.32;Planetocentric  +East  0 - 360;Europe;Germany;"Crater; craters";AA;LAC-60;
13091;Silberschlag A;6.44;6.93;13.22;7.04;6.83;13.32;13.11;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
13092;Silberschlag D;3.2;7.49;11.22;7.54;7.43;11.27;11.17;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
13093;Silberschlag E;3.37;5.2;12.73;5.26;5.15;12.79;12.67;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
13094;Silberschlag G;3.06;5.73;13.85;5.78;5.68;13.9;13.8;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
13095;Silberschlag P;31.63;6.8;12.01;7.3;6.31;12.48;11.54;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
13096;Silberschlag S;34.88;7.69;12.28;8.17;7.2;12.72;11.85;Planetocentric  +East  0 - 360;Europe;Germany;Satellite Feature;SF;LAC-60;
5543;Simpelius;68.89;-72.61;14.74;-71.48;-73.75;18.55;10.94;Planetocentric  +East  0 - 360;Europe;Scotland;"Crater; craters";AA;LAC-138;
13097;Simpelius A;57.54;-69.9;16.1;-68.95;-70.85;18.86;13.34;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13098;Simpelius B;50.16;-75.17;10.1;-74.37;-75.97;13.29;6.92;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13099;Simpelius C;48.79;-72.64;5.38;-71.84;-73.45;8.09;2.68;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
13100;Simpelius D;55.93;-71.56;8.29;-70.64;-72.48;11.21;5.37;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
13101;Simpelius E;42.96;-70;10.6;-69.29;-70.71;12.67;8.53;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13102;Simpelius F;27.08;-68.69;16.73;-68.24;-69.13;17.84;15.63;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13103;Simpelius G;22.32;-71.78;22.76;-71.41;-72.14;23.94;21.59;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13104;Simpelius H;28.68;-67.94;15.34;-67.47;-68.42;16.6;14.08;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13105;Simpelius J;17.54;-75.86;8.11;-75.57;-76.15;9.3;6.93;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
13106;Simpelius K;22.43;-74.71;15.35;-74.34;-75.08;16.75;13.95;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13107;Simpelius L;16.05;-70.44;6.53;-70.18;-70.71;7.32;5.74;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
13108;Simpelius M;6.82;-70.52;16.33;-70.41;-70.64;16.67;15.99;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13109;Simpelius N;9.38;-71.36;24.09;-71.21;-71.51;24.57;23.6;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-138;
13110;Simpelius P;5.66;-75.29;3.98;-75.2;-75.38;4.35;3.61;Planetocentric  +East  0 - 360;Europe;Scotland;Satellite Feature;SF;LAC-137;
5552;Sinas;11.67;8.85;31.6;9.04;8.66;31.79;31.41;Planetocentric  +East  0 - 360;Europe;Greek;"Crater; craters";AA;LAC-61;
13111;Sinas A;5.13;7.78;32.59;7.86;7.69;32.68;32.51;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
13112;Sinas E;8.66;9.65;31;9.79;9.51;31.14;30.85;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
13113;Sinas G;3.64;9.57;34.27;9.63;9.51;34.33;34.21;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
13114;Sinas H;4.13;10.01;33.56;10.08;9.94;33.63;33.49;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
13115;Sinas J;4.31;10.31;33.7;10.38;10.24;33.77;33.63;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
13116;Sinas K;3.41;6.81;33.08;6.87;6.76;33.13;33.03;Planetocentric  +East  0 - 360;Europe;Greek;Satellite Feature;SF;LAC-61;
5558;Sinus Aestuum;316.5;12.1;351.66;15.71;7.6;355.74;348.04;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-59;
5559;Sinus Amoris;189.1;19.92;37.29;22.92;16.89;41.51;35.42;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-43;
5561;Sinus Asperitatis;219.14;-5.41;27.49;-2.28;-8.95;30.77;23.55;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-78;
5562;Sinus Concordiae;159.03;10.98;42.47;12.49;9.9;45.58;40.47;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-61;
5563;Sinus Fidei;70.7;17.99;2.04;19.32;17.1;3;1.28;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-41;
5564;Sinus Honoris;111.61;11.72;17.87;13.26;9.92;19.26;15.49;Planetocentric  +East  0 - 360;Europe;Latin;"Sinus; sinūs";SI;LAC-60;
