StarID,ColorIndex,X,Y,Z
645,1.450,174.51661,6.08557,-836.67225
646,1.271,260.088,9.07004,-88.01103
647,0.505,92.93977,3.24723,-12.31715
648,0.156,22.07351,0.77139,-109.52702
649,0.408,226.34721,7.91673,129.9065
650,0.434,119.73686,4.18823,-99.15806
651,0.184,104.16445,3.65064,63.59936
652,0.306,129.71771,4.54767,-75.03432
653,1.042,160.62779,5.63316,-162.88492
654,1.119,83.1425,2.92469,-55.12613
655,0.617,60.41859,2.13018,82.59193
656,0.961,222.07441,7.83611,-125.29405
657,1.079,289.44265,10.23,24.96867
658,0.207,174.12258,6.20179,106.26465
659,0.215,98.99691,3.52915,290.31323
660,1.113,212.29974,7.59487,-354.43546
661,0.550,159.12349,5.69509,-125.66322
662,1.227,177.54479,6.35472,-489.59659
663,1.366,307.21475,10.99866,-13.14074
664,0.730,96.0351,3.44565,-91.66128
665,0.393,113.74693,4.08497,-134.31598
666,1.053,212.69418,7.63912,121.55606
667,0.915,213.88748,7.69746,194.22645
668,0.624,26.70216,0.96428,-7.07182
669,0.310,219.63595,7.94087,151.0235
670,1.034,100.87,3.65137,-15.66907
671,1.064,240.27134,8.71611,-154.35789
672,0.789,94.63623,3.44982,-88.13438
673,1.193,351.24365,12.83168,21.13237
674,0.570,86.64097,3.16794,34.89546
675,1.169,246.37232,9.0186,-85.96965
676,-0.038,25.99003,0.95143,14.4701
677,0.098,293.15202,10.75512,352.65594
678,1.179,193.36258,7.10187,-300.18576
679,0.470,410.16319,15.07919,-514.16364
680,0.626,39.46987,1.45216,4.58165
681,0.071,258.03186,9.49996,232.14775
682,0.157,311.09932,11.46338,-303.51559
683,0.988,915.71528,33.7707,-1235.79486
684,0.493,154.71165,5.70784,-89.63074
685,1.460,20.89095,0.77111,6.56108
686,0.508,120.03378,4.43318,-53.71459
687,0.606,64.40619,2.38223,45.01886
688,0.675,36.17155,1.34156,-83.30231
689,0.358,42.31488,1.57048,54.85876
690,1.618,358.22979,13.31476,-42.69605
691,0.419,98.99029,3.68215,36.57881
692,0.435,426.24906,15.86308,84.23783
693,0.998,207.60412,7.74656,411.34455
694,1.664,393.65368,14.7066,-124.79526
695,0.415,67.62976,2.53555,90.64442
696,1.326,93.92442,3.54514,-333.01051
697,0.504,26.50217,1.00464,19.71609
698,0.963,167.25708,6.36553,-6.49605
699,-0.006,42.74146,1.62931,151.30312
700,0.406,120.4528,4.60063,-156.11869
701,1.125,186.70211,7.14333,47.07646
702,1.500,664254.36177,25428.60416,-9977881.51507
703,0.473,163.14194,6.24569,-113.44595
704,1.113,123.60583,4.73716,-288.04276
705,0.471,116.72413,4.47415,-87.20726
706,0.588,3.44773,0.13229,61.47961
707,0.481,79.33808,3.05023,-85.32346
708,0.296,85.2268,3.27869,12.01972
709,0.965,1020.39518,39.28261,-141.64299
710,0.994,160.16209,6.17496,138.55143
711,0.473,103.68789,3.99764,-181.65786
712,1.568,238.21402,9.18592,203.56613
713,0.460,500.86169,19.38114,-239.59111
714,0.976,115.96252,4.48919,55.26038
715,1.430,734.68974,28.4508,8.88614
716,0.510,215.22842,8.34504,-200.28049
717,1.146,3241.04175,125.68872,-2340.90808
718,1.640,292.81913,11.36957,-119.46504
719,1.053,344.7679,13.42831,-169.95225
720,0.537,75.59269,2.95112,17.19353
721,0.885,12.73574,0.49758,29.25201
722,1.087,118.52001,4.64992,-46.02125
723,1.640,816.62782,32.05678,558.91628
724,0.620,42.17308,1.65573,-35.08595
725,0.364,83.66049,3.28669,99.27925
726,0.242,101.76085,3.99936,54.71469
727,1.043,84.97473,3.35313,27.97979
728,0.738,83.90006,3.31078,-115.57673
729,0.417,125.97757,4.97403,-88.58071
730,1.260,39.33773,1.55346,20.62615
731,0.714,94.11966,3.71697,16.35456
732,0.432,234.04664,9.24424,-105.93107
733,0.383,145.89537,5.76597,60.97003
734,0.811,61.12998,2.4169,-102.9556
735,0.800,46.98013,1.85809,40.64587
736,1.493,20.76924,0.82193,-10.64671
737,0.549,203.59732,8.05743,-109.84937
738,0.476,107.60655,4.2616,39.03595
739,1.010,7287.80967,289.3339,-5426.66971
740,1.339,212.79357,8.46014,-259.33542
741,1.400,468.68399,18.65279,-559.2681
742,-0.122,203.18899,8.11004,-243.78169
743,0.671,116.1873,4.64286,-91.79775
744,0.380,8.55533,0.34242,14.33485
745,0.461,147.90887,5.92091,146.59701
746,0.537,158.85168,6.36922,61.21551
747,0.972,195.44987,7.84268,-119.76159
748,0.525,58.19248,2.33553,57.67845
749,0.561,162.18604,6.5247,147.4613
750,0.617,154.18293,6.20359,-2.02591
751,0.812,47.48867,1.91662,30.25104
752,0.680,40.93685,1.65503,19.3511
753,0.932,24.73005,1.0015,53.24893
754,,156.28768,6.34608,-119.51553
755,1.033,260.76681,10.59834,-435.3855
756,0.446,95.98121,3.90478,-86.14918
757,0.644,49.41639,2.01155,15.62633
758,0.203,20.84145,0.84896,114.94517
759,0.414,60.55675,2.472,-32.209
760,0.830,63.37851,2.59756,-55.22633
761,0.080,365.90938,14.99679,601.51373
762,0.442,153.11586,6.28225,39.39691
763,1.013,29.95017,1.23028,-30.7674
764,0.484,131.81482,5.41521,0.16599
765,0.031,138.94857,5.73838,145.97303
766,0.660,68.40966,2.82725,23.7302
767,1.220,237.27113,9.80666,5.15691
768,0.490,519.7792,21.49021,-110.91077
769,1.439,472.78238,19.62322,-85.03407
770,0.687,50.87588,2.11268,-34.48921
771,1.005,175.64993,7.29802,62.45915
772,1.029,425.87208,17.7319,-365.97166
773,1.068,88.82025,3.71031,-199.94669
774,0.524,227.50217,9.51736,-238.90157
775,0.499,113.87474,4.76629,-44.62449
776,0.355,139.0399,5.83043,-176.44428
777,1.565,96.37508,4.04187,186.63013
778,1.128,306.77904,12.86761,154.30905
779,1.500,443.60988,18.60975,559.52482
780,0.952,171.05263,7.21039,-255.66298
781,1.630,8465643.67807,357122.75915,-5310870.02767
782,0.075,982.4557,41.55352,1529.32639
783,1.571,103.10884,4.36154,-207.80316
784,0.437,115.16022,4.87369,-87.8542
785,0.965,35.57829,1.5108,-22.10082
786,0.469,159.78217,6.78661,-10.28175
787,0.486,5021.23828,214.22577,3715.34297
788,0.644,54.25613,2.32323,-47.029
789,0.560,167.69882,7.18086,59.04862
790,0.906,79.10451,3.38841,-9.49898
791,0.955,166.35901,7.14184,225.24748
792,0.833,48.61411,2.08756,-32.56038
793,0.0,363.74222,15.6533,670.94202
794,0.716,69.54405,2.99387,10.34493
795,0.410,213.82259,9.20747,43.2174
796,0.164,63.02035,2.71523,-120.13133
797,1.301,274.44348,11.83085,344.39262
798,1.072,188.14433,8.11115,42.47698
799,0.595,33.96841,1.46554,-40.90639
800,1.219,654.94251,28.35635,55.42298
801,1.611,372.41266,16.12471,-16.67425
802,1.011,23.64033,1.02591,-117.25341
803,0.974,160.0318,6.94911,-158.32856
804,1.166,586.12791,25.46749,42.73441
805,0.620,170.32465,7.40512,25.71364
806,0.542,101.60059,4.41814,96.29895
807,0.964,95.32429,4.14871,-207.99179
808,0.139,146.40009,6.38202,-71.07574
809,,8781258.5826,383731.28039,-4768883.30847
810,1.014,564.82019,24.72807,548.0583
811,-0.064,97.62926,4.27812,19.25363
812,1.049,10.04987,0.44044,-73.66576
813,0.456,46.61883,2.0444,-92.7669
814,0.251,95.57253,4.19495,100.42381
815,1.031,138.82361,6.09356,-625.7833
816,0.345,96.36799,4.23055,-15.23333
817,0.476,17.09356,0.75181,-88.03886
818,0.539,64.15558,2.82258,923.69633
819,0.293,181.41607,7.98372,120.37273
820,0.371,13.16837,0.57996,128.69283
821,1.077,72.27821,3.18344,57.37317
822,1.603,288.80694,12.72507,136.02105
823,1.042,152.12577,6.71581,186.75177
824,1.156,222.1023,9.80598,240.98214
825,0.700,126.5191,5.58607,-68.29767
826,0.594,213.6716,9.4423,177.24497
827,0.409,194.78356,8.61623,-52.88935
828,1.377,63.10836,2.79212,-305.05456
829,0.524,76.88555,3.4089,-88.98214
830,0.815,8351671.1177,370813.90277,-5487448.09462
831,0.526,153.91229,6.83654,-56.02465
832,1.032,90.24818,4.0094,190.65079
833,0.356,229.38615,10.23295,109.65203
834,1.311,445.63222,19.91454,773.43985
835,1.104,230.01717,10.31561,283.16787
836,-0.053,205.21184,9.20579,265.35051
837,0.411,62.34359,2.80329,-179.57944
838,0.973,54.71941,2.46425,-5.03167
839,0.405,213.90343,9.63913,222.28871
840,0.437,239.25522,10.80477,-100.5246
841,1.120,342.94283,15.49343,115.86677
842,0.423,93.35926,4.22128,-104.31642
843,0.511,150.28121,6.81077,-142.87234
844,0.578,71.64575,3.24802,-17.86053
845,0.508,96.34613,4.36826,-20.12354
846,0.473,50.44602,2.29148,82.37144
847,1.042,303.79892,13.8159,-32.17662
848,1.232,174.98428,7.96725,-103.09419
849,0.528,156.78314,7.14556,-40.44932
850,1.528,240.17234,10.9545,131.37057
851,0.503,68.42344,3.12425,-233.46893
852,0.471,129.80839,5.93645,31.42472
853,1.487,336.73249,15.41367,430.09203
854,0.491,74.65987,3.42082,20.35065
855,-0.074,83.07453,3.80665,128.8712
856,1.429,176.48496,8.12238,115.30663
857,0.144,86.00641,3.96968,111.46511
858,-0.017,303.8497,14.03359,519.97671
859,1.037,218.12835,10.10658,-190.61438
860,,48.23416,2.23789,-56.10085
861,0.563,80.512,3.7371,-162.6094
862,1.462,1448.58574,67.26787,439.0427
863,0.372,19.14426,0.88929,-63.57521
864,0.077,108.09652,5.02481,160.77229
865,0.574,62.55735,2.90957,14.25134
866,1.165,342.99463,15.95697,13.79502
867,0.497,110.88151,5.16964,26.08227
868,0.503,54.8501,2.5576,1.97074
869,0.674,330.17233,15.4278,470.15192
870,0.692,132.75854,6.20712,-185.64031
871,1.000,63.51319,2.97088,-14.18887
872,0.099,141.08409,6.62391,226.19132
873,0.588,97.96462,4.60406,-78.76479
874,0.878,116.87999,5.49783,169.25294
875,0.146,319.6971,15.03827,527.83244
876,1.028,266.26226,12.52667,-107.33659
877,0.551,30.07181,1.41533,-101.68149
878,0.405,90.08558,4.2406,69.1363
879,0.951,174.39071,8.20931,-121.61347
880,1.354,343.43918,16.17596,216.8719
881,0.517,69.09985,3.2557,-108.52803
882,1.677,215.19203,10.15028,267.73046
883,-0.015,222.09776,10.47925,255.8755
884,0.024,214.75598,10.13522,127.5819
885,1.253,430.93722,20.49465,-106.78922
886,0.689,193.70978,9.21971,-117.51774
887,0.575,40.54333,1.93537,45.25427
888,1.169,724.86,34.60566,-659.20345
889,0.560,293.55487,14.01546,629.19169
890,1.096,276.51093,13.21948,-10.02746
891,1.302,209.01425,10.00858,-70.31126
892,0.500,97.41684,4.66607,126.83921
893,0.435,68.96151,3.31956,39.14212
894,0.477,103.54417,5.0012,25.36761
895,1.418,25.35717,1.22623,-2.57153
896,1.395,40.90082,1.97798,3.73287
897,1.076,1089.87257,52.70732,-209.68453
898,0.998,275.96425,13.36898,19.96503
899,1.269,8951388.98067,434468.63433,4436651.02554
900,1.212,120.85163,5.87446,190.56769
901,0.585,10.218,0.49736,-226.52648
902,0.473,118.48695,5.76947,-15.35689
903,0.184,89.759,4.37255,105.39261
904,1.025,256.99402,12.52471,-14.93201
905,0.863,247.62904,12.15294,26.84825
906,1.330,376.10593,18.4701,70.71629
907,1.163,234.96394,11.55467,32.84491
908,0.487,18.1832,0.89448,-5.03756
909,0.570,152.39038,7.51372,-57.73048
910,1.140,181.60894,8.95484,-103.46373
911,1.200,149.49347,7.37505,-127.26066
912,0.700,55.67247,2.74761,-35.92269
913,0.127,533.70937,26.39766,-339.16705
914,1.254,14.68444,0.7277,23.85172
915,1.406,769.11006,38.16188,945.63384
916,1.004,44.08725,2.18845,159.00305
917,0.755,29.33612,1.45679,17.26673
918,0.581,49.12359,2.44713,21.71156
919,0.515,213.42353,10.63189,-31.39895
920,0.473,81.69101,4.0983,-27.69662
921,0.940,233.05645,11.69433,169.11002
922,0.807,31.01218,1.55939,-36.52294
923,1.122,393.12826,19.77128,-7.71829
924,1.532,336.5435,16.92908,286.77263
925,0.409,130.41728,6.5632,-191.78339
926,1.152,174.83611,8.79991,-120.13419
927,0.619,30.33713,1.52968,-50.37386
928,1.346,157.47862,7.95934,-83.13426
929,0.551,100.63388,5.09145,-5.41829
930,0.994,121.82153,6.16498,-41.05154
931,1.293,45.31395,2.29414,5.66867
932,0.185,123.48891,6.2522,82.40092
933,0.891,19.55637,0.99018,-30.70402
934,1.120,246.24153,12.46838,-21.8666
935,0.561,120.86682,6.12623,-52.95463
936,0.916,35.65725,1.80821,-206.13595
937,0.966,282.73901,14.33949,-91.8157
938,0.137,243.56637,12.3589,393.51922
939,0.518,37.95874,1.9264,-118.91775
940,0.142,842.4731,42.76681,1687.71911
941,0.643,47.81172,2.42717,8.72461
942,1.126,90.93429,4.62021,-107.19692
943,0.200,261.22764,13.28908,387.22499
944,1.000,173.21955,8.82282,93.09791
945,0.515,143.08366,7.29801,-24.49667
946,1.071,26.53896,1.35425,-21.69571
947,0.228,137.00668,6.99864,191.16356
948,0.459,17.81337,0.91263,-12.5514
949,0.630,469.52049,24.08428,731.51494
950,0.481,81.18791,4.17069,42.33798
951,0.646,89.91766,4.62813,-58.9943
952,0.891,126.24794,6.50176,20.33898
953,0.599,57.77607,2.97796,-18.30498
954,0.491,68.66949,3.54969,37.2151
955,0.038,203.10608,10.50263,459.51766
956,1.140,435.84887,22.54474,-605.34651
957,0.260,149.31708,7.72561,184.56726
958,0.557,94.77758,4.90392,-33.98678
959,0.695,77.68196,4.02024,-55.5801
960,1.125,205.39877,10.67368,-40.59379
961,0.625,215.2141,11.19606,-140.15069
962,0.392,84.21767,4.38151,-35.48021
963,1.600,122.16197,6.36102,-472.21773
964,1.041,92.86418,4.84057,-84.23575
965,1.467,112.35077,5.88012,125.61916
966,0.403,350.39445,18.34527,-1.40666
967,0.990,133.1388,6.99032,57.89196
968,1.634,3842.25702,201.75494,-5444.33653
969,0.398,80.4329,4.22386,43.92614
970,1.048,188.92648,9.92791,215.19608
971,1.074,160.28719,8.43563,-39.46382
972,1.045,22.86487,1.20469,11.71635
973,0.758,30.29654,1.59923,-49.55643
974,0.430,93.7536,4.95094,-11.67504
975,1.290,5818028.12913,307484.32441,-8127484.36349
976,1.269,261.15686,13.80238,212.07003
977,1.243,318.19851,16.81721,-43.09348
978,1.082,101.01201,5.34418,110.35525
979,0.262,62.87173,3.33187,85.47149
980,1.314,192.4356,10.20773,215.39583
981,1.478,178.2456,9.47077,-57.78448
982,0.479,140.14357,7.44994,149.31737
983,0.448,90.05609,4.80451,-47.51765
984,0.335,73.37695,3.91961,61.44355
985,1.047,538.43792,28.76556,-146.14124
986,1.537,7205074.86771,385901.46809,6923725.60169
987,1.709,319.09283,17.09209,132.73278
988,1.151,134.56733,7.22195,-164.64758
989,0.600,87.69212,4.71283,-75.39097
990,0.643,58.94893,3.17422,-92.68648
991,0.934,491.05913,26.52808,-75.33801
992,0.415,86.80758,4.7094,-160.82201
993,1.583,173.97031,9.45215,180.16288
994,0.669,48.31856,2.63163,17.83711
995,0.521,190.47434,10.39657,-287.25859
996,0.022,480.05605,26.20723,302.80347
997,0.739,39.14252,2.13734,10.18453
998,0.707,60.40248,3.2983,-24.52296
999,0.471,183.03856,10.0057,-115.9782
1000,0.995,108.56807,5.94288,-140.85046
1001,0.743,40.64217,2.22725,-24.32107
1002,0.352,189.87638,10.40728,87.20887
1003,0.364,181.40616,9.94573,-37.60061
1004,1.480,26.85718,1.47293,10.71152
1005,1.522,10158.14356,557.28252,10029.11701
1006,0.054,16.48926,0.90466,-577.79873
1007,1.112,112.6416,6.18329,111.66422
1008,0.724,387.8213,21.31867,-287.25915
1009,1.106,135.30564,7.44419,132.31413
1010,0.029,164.20438,9.0456,-39.81633
1011,0.945,58.07091,3.20748,-29.44643
1012,1.363,689.99537,38.12213,565.37329
1013,0.565,219.7995,12.15168,36.94769
1014,0.659,71.76289,3.96833,-122.05365
1015,0.873,114.66423,6.34247,-209.86902
1016,1.051,213.29976,11.80535,-4.57627
1017,0.980,171.76358,9.50974,-161.34315
1018,0.790,116.86644,6.47701,42.07369
1019,0.650,108.48737,6.02966,238.92082
1020,0.939,62.55911,3.48406,5.45507
1021,1.639,228.04467,12.70365,354.77935
1022,0.353,201.66574,11.24273,122.85201
1023,1.345,318.55101,17.77382,163.32895
1024,0.402,38.33765,2.1433,39.89456
1025,1.100,204.21321,11.42488,56.95405
1026,0.725,133.49038,7.4784,-83.21322
1027,0.601,117.89476,6.60714,-128.9225
1028,-0.116,652.93399,36.61158,505.32192
1029,0.775,10.78441,0.60481,-17.22732
1030,1.630,469.02671,26.40753,-192.32465
1031,1.619,403.51146,22.76994,-23.88031
1032,0.570,154.19122,8.70737,-67.72515
1033,0.426,173.44667,9.8094,124.40709
1034,0.820,13365.01483,758.18768,30527.24424
1035,1.223,346.56349,19.67073,195.5363
1036,0.407,131.62738,7.47473,28.82028
1037,0.501,609.05192,34.60002,899.6294
1038,0.505,183.62192,10.43282,9.47676
1039,,2998559.60365,170496.08849,9538321.20381
1040,1.099,155.07613,8.81921,301.30237
1041,0.202,79.44739,4.5218,94.5883
1042,1.308,25.5922,1.45812,-25.79198
1043,0.584,163.98015,9.3548,-76.43123
1044,0.961,151.98965,8.674,-62.9659
1045,0.626,157.5979,8.99625,-70.08034
1046,0.958,141.47472,8.07788,100.30189
1047,1.217,168.70733,9.63675,129.28388
1048,1.200,636.89259,36.39934,62.90296
1049,0.401,84.34007,4.8257,31.06579
1050,1.097,154.59315,8.87131,-20.88825
1051,0.489,11.2843,0.64772,108.34447
1052,1.263,238.81283,13.71518,-101.2192
1053,1.360,37.49383,2.15376,13.9537
1054,1.050,133.2116,7.65676,40.59466
1055,0.899,8830136.36155,507551.47577,-4665949.34988
1056,0.453,49.54974,2.84972,-46.38789
1057,0.856,402.26628,23.18573,83.63692
1058,0.689,147.52151,8.50545,-86.52026
1059,1.050,253.26372,14.60544,99.44485
1060,1.165,555.39988,32.03023,-51.04072
1061,0.226,54.7441,3.15908,103.30791
1062,1.005,184.49861,10.65281,70.02704
1063,1.240,168.50996,9.73666,-52.2002
1064,1.530,233.31199,13.48355,-181.42672
1065,-0.190,98.41495,5.69,26.75313
1066,1.400,9.44866,0.54662,25.08348
1067,1.279,173.07377,10.02311,-85.777
1068,1.136,214.33567,12.44157,76.11773
1069,0.396,82.18476,4.77268,-36.1931
1070,0.480,87.81647,5.10368,-33.09671
1071,0.333,92.68895,5.39408,14.58887
1072,1.710,21.77806,1.26771,-249.04639
1073,0.061,179.27311,10.44801,211.92565
1074,0.680,110.09679,6.444,56.16312
1075,0.570,3434.87127,201.11023,7589.83915
1076,1.190,33.33902,1.95239,11.54594
1077,1.037,229.15596,13.45787,117.18442
1078,0.390,205.52669,12.07736,515.99892
1079,1.079,201.03077,11.82744,-347.46864
1080,0.738,519.9325,30.58994,-1.34246
1081,1.444,21.74887,1.28137,-16.31501
1082,1.202,94.19323,5.55798,-211.37743
1083,0.913,25.35615,1.49686,-21.58555
1084,0.331,26.35593,1.55608,22.97968
1085,1.000,557.62364,32.98167,8.25854
1086,0.178,212.26932,12.58054,-120.67773
1087,0.083,172.55635,10.25449,126.38033
1088,0.214,96.49054,5.73941,104.35989
1089,0.993,129.18136,7.6847,-323.50891
1090,1.556,3.16733,0.18859,19.30277
1091,1.257,149.72521,8.92417,139.62133
1092,0.952,79.03864,4.71391,-42.63481
1093,0.442,166.10455,9.92257,19.19559
1094,1.548,278.57718,16.677,-136.24802
1095,1.134,153.47605,9.19024,-178.11221
1096,1.055,125.78087,7.53718,42.49355
1097,1.490,211.58198,12.69967,-104.68941
1098,0.097,149.13087,8.95197,195.82186
1099,0.180,67.38461,4.04815,-76.79768
1100,1.096,141.57094,8.50816,-60.82965
1101,0.440,75.53583,4.54077,10.89578
1102,-0.117,397.36792,23.90415,557.36746
1103,0.559,45.39487,2.73149,96.92808
1104,1.310,264.9203,15.94325,-299.27085
1105,1.257,357.66969,21.55204,8.65463
1106,0.465,111.37131,6.71924,33.22052
1107,1.155,612.75261,37.00215,198.48972
1108,1.580,643.25236,38.85228,308.09247
1109,1.633,732.69977,44.29151,550.33562
1110,0.631,97.22281,5.87728,-127.26074
1111,0.743,11.53053,0.6992,-42.19172
1112,0.513,37.62236,2.28177,-58.03934
1113,-0.165,293.74032,17.87142,-93.04354
1114,0.628,56.51847,3.43945,-73.914
1115,1.297,9837574.8997,598803.63816,-1692203.97579
1116,1.120,160.47773,9.77054,278.46291
1117,0.962,40.59444,2.48285,-7.8714
1118,0.947,232.66533,14.25083,-15.92713
1119,0.523,149.18002,9.13821,2.26629
1120,0.115,1648.77328,101.06457,1486.47374
1121,0.009,75.03477,4.60184,49.20503
1122,1.626,69.05775,4.2366,278.05432
1123,0.398,128.94278,7.91316,127.00345
1124,0.416,311.91144,19.16951,-0.18182
1125,1.341,108.2546,6.65322,-402.3031
1126,,100.93334,6.20423,-94.92427
1127,0.645,41.33146,2.54069,-8.28278
1128,1.120,372.52894,22.9345,45.02183
1129,1.735,226.42819,13.94783,760.53751
1130,0.661,142.73268,8.79903,255.04185
1131,0.534,95.62986,5.91171,47.2679
1132,0.521,45.71658,2.83016,-5.78556
1133,1.070,270.27681,16.75398,65.27408
1134,0.450,157.24977,9.75653,-77.17525
1135,0.461,60.51916,3.75928,43.12038
1136,1.195,1173.07044,72.87845,-847.93486
1137,1.468,136.31199,8.48066,197.11689
1138,0.462,26.43271,1.64507,-37.92081
1139,1.145,328.74158,20.50555,-51.18204
1140,0.214,87.55907,5.47346,-227.57822
1141,0.035,137.26033,8.58776,181.58836
1142,0.640,43.74818,2.74033,-22.84872
1143,0.794,417.50193,26.15854,-8.65032
1144,1.697,180.4888,11.3133,-351.45957
1145,0.502,51.15559,3.20665,-19.87717
1146,0.730,21.93944,1.37603,38.60467
1147,0.356,578.14633,36.26755,49.51798
1148,0.831,78.05661,4.90138,-43.23581
1149,1.029,90.97036,5.71265,366.18463
1150,0.563,100.66908,6.33078,96.88403
1151,1.340,266.65517,16.78565,-10.25443
1152,0.618,117.60207,7.41206,-60.4806
1153,1.251,228.856,14.42641,-195.29759
1154,0.475,87.48529,5.52374,26.20058
1155,-0.015,240.55288,15.19534,290.34951
1156,1.601,189.79318,11.99055,-25.98445
1157,0.472,209.08969,13.21138,-307.08785
1158,1.071,1893.62704,119.67514,-632.34046
1159,0.494,79.41802,5.02015,-20.47838
1160,0.984,5544.20551,350.5297,8314.9813
1161,1.010,227.08926,14.3927,-68.14447
1162,1.172,168.0389,10.69102,146.53751
1163,1.534,481.5181,30.68016,-533.63901
1164,0.476,102.91479,6.56194,-62.01988
1165,0.200,363.59322,23.18496,498.299
1166,1.572,93.56129,5.96909,34.50628
1167,0.461,84.48038,5.3925,1.9164
1168,1.401,6854680.73611,438471.32314,-7267812.25023
1169,1.640,142.59381,9.1215,-49.01164
1170,1.064,262.74126,16.81491,-252.75016
1171,0.657,55.36313,3.54399,-46.21165
1172,0.681,80.469,5.15235,17.48726
1173,1.367,862.3893,55.26844,-562.17638
1174,1.030,124.33243,7.97111,-32.92944
1175,1.200,322.30078,20.6764,-73.06847
1176,0.067,183.86986,11.80197,232.60434
1177,1.062,9056.60357,581.38319,533.4355
1178,0.169,332.23556,21.35655,700.06346
1179,1.170,176.28583,11.3516,-183.1413
1180,,160.67803,10.36408,-131.52053
1181,0.610,139.90554,9.03965,-77.63271
1182,0.528,55.34732,3.57819,105.17852
1183,0.257,85.39445,5.52378,-21.61765
1184,,301.73232,19.53767,-232.92711
1185,0.840,62.52834,4.05165,-34.7147
1186,0.556,128.78565,8.3469,56.90269
1187,0.300,200.78302,13.01533,-1.06378
1188,0.445,124.0597,8.07153,-78.14647
