# StarID X Y Z
4046 94.82789 21.86535 6.90794
4047 98.45787 22.70639 -93.05353
4055 99.64806 23.06338 19.14334
4058 101.87623 23.60987 -10.99308
4059 87.96779 20.38815 -68.77437
4063 78.14204 18.11943 -30.96521
4067 132.05867 30.66156 -33.56534
4068 105.40113 24.479 -20.5054
4075 20.88385 4.86064 -57.36032
4077 84.50138 19.69089 34.02057
4091 130.35887 30.48531 -30.75227
4132 63.86058 15.02835 134.06211
4134 38.88922 9.15517 32.40244
4136 92.19118 21.70753 -15.48138
4138 55.05893 12.96737 -102.37081
4142 8.72854 2.05816 16.26115
4153 95.36345 22.53324 -96.53238
4154 65.79209 15.55458 -31.2053
4155 100.70516 23.81458 -82.95173
4158 48.13648 11.38715 60.78695
4161 90.13215 21.34799 33.28627
4166 116.79655 27.67692 8.57508
4191 101.68462 24.24027 -57.85116
4192 66.99005 15.97129 70.86256
4196 78.39551 18.7045 111.23299
4207 113.46127 27.1408 -67.83926
4216 94.15384 22.56355 -73.17103
4224 105.629 25.35937 -50.75827
4227 62.34902 14.99269 98.79915
4229 41.13162 9.89389 96.99585
4233 126.64567 30.49525 47.61893
4239 83.68121 20.1649 -63.47861
4251 51.35392 12.42264 -60.66909
4260 109.36101 26.57952 -75.79033
4261 44.24569 10.7546 -99.74761
4263 36.29203 8.8254 -81.80498
4267 75.39606 18.35346 -92.16549
4291 70.39767 17.26396 31.39069
4298 72.2017 17.73029 -7.07396
4301 35.01699 8.60088 -39.22016
4323 92.99401 22.97369 -21.328
4327 84.35421 20.86121 -124.12097
4332 127.80126 31.67207 -18.62948
4341 89.95295 22.33386 40.9246
4366 54.28133 13.54956 -21.14276
4370 103.0743 25.76544 -14.97631
4371 137.26717 34.31873 -58.57993
4375 67.38572 16.86941 -9.24036
4378 89.9926 22.5383 -121.25188
4382 58.26155 14.59913 -55.38266
4393 75.06898 18.87964 -9.12203
4406 123.63173 31.15875 83.13421
4410 64.31187 16.22242 -29.05532
4436 20.97505 5.31885 55.7185
4440 57.47149 14.57776 -82.0299
4443 119.21372 30.27287 0.97172
4447 69.80862 17.78224 50.18705
