id;spkid;full_name;pdes;name;diameter;q;per;class;horizons;begin_time;end_time;;name_ru
a0023463;2023463;234631989TX11;23463;;26.31;4.92742844;4300.062399;TJN;DES=+2023463;1997-01-20-23-37-34;2000-01-01-00-00-00;;
a0023480;2023480;234801991EL;23480;;27.621;4.750292258;4333.346983;GRK;DES=+2023480;1997-01-12-15-55-07;2000-01-01-00-00-00;;
a0023622;2023622;236221996RW29;23622;;21.258;4.94921764;4230.282352;GRK;DES=+2023622;1997-02-07-10-18-23;2000-01-01-00-00-00;;
a0023624;2023624;236241996UX3;23624;;27.292;4.381187419;4360.203068;GRK;DES=+2023624;1997-01-05-22-46-55;2000-01-01-00-00-00;;
a0023687;2023687;236871997JA11;23687;;21.746;2.2036982;2045.962;MBA;DES=+2023687;1998-08-07-12-13-41;2000-01-01-00-00-00;;
a0023694;2023694;236941997KZ3;23694;;32.389;5.034331969;4363.601332;TJN;DES=+2023694;1997-01-05-02-23-33;2000-01-01-00-00-00;;
a0023709;2023709;237091997TA28;23709;;20.368;4.720616886;4273.84591;GRK;DES=+2023709;1997-01-27-12-55-30;2000-01-01-00-00-00;;
a0023939;2023939;239391998TV33;23939;;24.482;4.878081362;4193.928023;GRK;DES=+2023939;1997-02-16-12-25-56;2000-01-01-00-00-00;;
a0023958;2023958;239581998VD30;23958;;46.001;4.716207334;4370.412795;GRK;DES=+2023958;1997-01-03-09-31-25;2000-01-01-00-00-00;;
a0023968;2023968;239681998XA13;23968;;31.358;4.407569157;4396.247648;GRK;DES=+2023968;1996-12-27-22-30-52;2000-01-01-00-00-00;;
a0023970;2023970;239701998YP6;23970;;32.404;4.918872419;4411.536196;GRK;DES=+2023970;1996-12-24-02-47-00;2000-01-01-00-00-00;;
a0023987;2023987;239871999NB63;23987;;20.585;4.319449648;4318.353965;TJN;DES=+2023987;1997-01-16-09-52-36;2000-01-01-00-00-00;;
a0024018;2024018;240181999RU134;24018;;24.206;4.978053712;4362.542778;TJN;DES=+2024018;1997-01-05-08-44-38;2000-01-01-00-00-00;;
a0024022;2024022;240221999RA144;24022;;20.991;4.834256105;4470.940941;TJN;DES=+2024022;1996-12-09-06-21-17;2000-01-01-00-00-00;;
a0024127;2024127;241271999VZ52;24127;;24.026;2.970097952;2083.47173;MBA;DES=+2024127;1998-07-29-03-10-11;2000-01-01-00-00-00;;
a0024233;2024233;242331999XD94;24233;;22.641;5.085712822;4445.418282;GRK;DES=+2024233;1996-12-15-15-29-27;2000-01-01-00-00-00;;
a0024244;2024244;242441999XY101;24244;;35.342;4.951448421;4310.526014;GRK;DES=+2024244;1997-01-18-08-50-40;2000-01-01-00-00-00;;
a0024275;2024275;242751999XW167;24275;;28.389;4.902344958;4234.095327;GRK;DES=+2024275;1997-02-06-11-25-42;2000-01-01-00-00-00;;
a0024279;2024279;242791999XR171;24279;;20.315;4.794102426;4297.500646;GRK;DES=+2024279;1997-01-21-14-59-48;2000-01-01-00-00-00;;
a0024312;2024312;243121999YO22;24312;;25.545;4.689887274;4387.830011;GRK;DES=+2024312;1996-12-30-01-01-13;2000-01-01-00-00-00;;
a0024313;2024313;243131999YR27;24313;;34.591;4.814324464;4416.28683;GRK;DES=+2024313;1996-12-22-22-16-46;2000-01-01-00-00-00;;
a0024357;2024357;243572000AC115;24357;;21.845;4.996330707;4488.11386;GRK;DES=+2024357;1996-12-04-23-19-02;2000-01-01-00-00-00;;
a0024380;2024380;243802000AA160;24380;;31.607;4.825166775;4398.094411;GRK;DES=+2024380;1996-12-27-11-26-02;2000-01-01-00-00-00;;
a0024388;2024388;243882000AB175;24388;;20.46;2.528084621;1936.456581;MBA;DES=+2024388;1998-09-03-21-15-38;2000-01-01-00-00-00;;
a0024390;2024390;243902000AD177;24390;;25.38;4.972317138;4406.73261;GRK;DES=+2024390;1996-12-25-07-36-17;2000-01-01-00-00-00;;
a0024403;2024403;244032000AX193;24403;;29.392;5.124035975;4419.642355;GRK;DES=+2024403;1996-12-22-02-08-47;2000-01-01-00-00-00;;
a0024420;2024420;244202000BU22;24420;;21.723;4.985582857;4445.074896;GRK;DES=+2024420;1996-12-15-17-33-04;2000-01-01-00-00-00;;
a0024440;2024440;244402000FB1;24440;;25.004;2.557435244;2051.757754;MBA;DES=+2024440;1998-08-06-01-27-13;2000-01-01-00-00-00;;
a0024444;2024444;244442000OP32;24444;;23.619;4.872935018;4281.247234;TJN;DES=+2024444;1997-01-25-16-31-01;2000-01-01-00-00-00;;
a0024446;2024446;244462000PR25;24446;;31.392;4.816261345;4373.757559;TJN;DES=+2024446;1997-01-02-13-27-18;2000-01-01-00-00-00;;
a0024448;2024448;244482000QE42;24448;;25.907;4.89238437;4283.12534;TJN;DES=+2024448;1997-01-25-05-14-54;2000-01-01-00-00-00;;
a0024449;2024449;244492000QL63;24449;;22.792;4.969934856;4362.583811;TJN;DES=+2024449;1997-01-05-08-29-51;2000-01-01-00-00-00;;
a0024451;2024451;244512000QS104;24451;;40.666;4.606603741;4442.481219;TJN;DES=+2024451;1996-12-16-09-06-47;2000-01-01-00-00-00;;
a0024453;2024453;244532000QG173;24453;;27.932;4.886243155;4292.487315;TJN;DES=+2024453;1997-01-22-21-04-36;2000-01-01-00-00-00;;
a0024454;2024454;244542000QF198;24454;;28.224;4.902112807;4158.74324;TJN;DES=+2024454;1997-02-25-07-32-28;2000-01-01-00-00-00;;
a0024456;2024456;244562000RO25;24456;;20.613;4.981046113;4325.219745;TJN;DES=+2024456;1997-01-14-16-40-55;2000-01-01-00-00-00;;
a0024458;2024458;244582000RP100;24458;;25.686;4.741861088;4341.684997;TJN;DES=+2024458;1997-01-10-13-53-26;2000-01-01-00-00-00;;
a0024459;2024459;244592000RF103;24459;;28.326;4.646323684;4418.611575;TJN;DES=+2024459;1996-12-22-08-19-51;2000-01-01-00-00-00;;
a0024467;2024467;244672000SS165;24467;;21.164;4.722387862;4395.445177;TJN;DES=+2024467;1996-12-28-03-19-46;2000-01-01-00-00-00;;
a0024470;2024470;244702000SJ310;24470;;33.067;4.79145007;4364.553617;TJN;DES=+2024470;1997-01-04-20-40-43;2000-01-01-00-00-00;;
a0024471;2024471;244712000SH313;24471;;29.125;5.081943759;4481.378501;TJN;DES=+2024471;1996-12-06-15-43-46;2000-01-01-00-00-00;;
a0024472;2024472;244722000SY317;24472;;28.723;4.94738662;4302.535937;TJN;DES=+2024472;1997-01-20-08-47-05;2000-01-01-00-00-00;;
a0024485;2024485;244852000YL102;24485;;26.422;4.923293514;4259.16143;GRK;DES=+2024485;1997-01-31-05-01-55;2000-01-01-00-00-00;;
a0024486;2024486;244862000YR102;24486;;33.157;4.781430775;4304.518256;GRK;DES=+2024486;1997-01-19-20-53-27;2000-01-01-00-00-00;;
a0024501;2024501;245012001AN37;24501;;24.543;4.647744951;4317.83056;GRK;DES=+2024501;1997-01-16-13-01-01;2000-01-01-00-00-00;;
a0024505;2024505;245052001BZ;24505;;31.888;4.975405918;4372.797428;GRK;DES=+2024505;1997-01-02-19-12-57;2000-01-01-00-00-00;;
a0024506;2024506;245062001BS15;24506;;39.052;5.165013371;4482.356728;GRK;DES=+2024506;1996-12-06-09-51-36;2000-01-01-00-00-00;;
a0024519;2024519;245192001CH;24519;;26.279;4.765462583;4354.030466;GRK;DES=+2024519;1997-01-07-11-49-03;2000-01-01-00-00-00;;
a0024530;2024530;245302001CP18;24530;;25.883;4.532363506;4258.375513;GRK;DES=+2024530;1997-01-31-09-44-50;2000-01-01-00-00-00;;
a0024531;2024531;245312001CE21;24531;;20.624;4.790037203;4397.885078;GRK;DES=+2024531;1996-12-27-12-41-24;2000-01-01-00-00-00;;
a0024534;2024534;245342001CX27;24534;;29.913;4.771017022;4333.218681;GRK;DES=+2024534;1997-01-12-16-41-18;2000-01-01-00-00-00;;
a0024537;2024537;245372001CB35;24537;;31.158;4.74510882;4289.027275;GRK;DES=+2024537;1997-01-23-17-50-12;2000-01-01-00-00-00;;
a0024587;2024587;24587Kapaneus4613T2;24587;Kapaneus;25.738;5.126086338;4304.71168;GRK;DES=+2024587;1997-01-19-19-43-49;2000-01-01-00-00-00;;Капаней
a0025306;2025306;253061998XQ73;25306;;21.138;2.711892402;2088.043509;MBA;DES=+2025306;1998-07-27-23-44-21;2000-01-01-00-00-00;;
a0025344;2025344;253441999RN72;25344;;23.288;4.953886136;4470.958714;TJN;DES=+2025344;1996-12-09-06-14-53;2000-01-01-00-00-00;;
a0025347;2025347;253471999RQ116;25347;;28.649;4.8754741;4391.590218;TJN;DES=+2025347;1996-12-29-02-27-33;2000-01-01-00-00-00;;
a0025869;2025869;25869Jacoby2000JP70;25869;Jacoby;22.676;3.404483667;2891.834244;OMB;DES=+2025869;1998-01-08-00-59-41;2000-01-01-00-00-00;;Якоби
a0025883;2025883;258832000RD88;25883;;29.842;5.026588999;4246.853669;TJN;DES=+2025883;1997-02-03-06-52-42;2000-01-01-00-00-00;;
a0025895;2025895;258952000XN9;25895;;33.195;4.812884986;4344.56006;GRK;DES=+2025895;1997-01-09-20-38-24;2000-01-01-00-00-00;;
a0025910;2025910;259102001BM50;25910;;24.636;5.058534479;4307.461296;GRK;DES=+2025910;1997-01-19-03-13-58;2000-01-01-00-00-00;;
a0025977;2025977;259772001FG46;25977;;22.255;2.700239912;1999.778775;MBA;DES=+2025977;1998-08-19-01-19-39;2000-01-01-00-00-00;;
a0026325;2026325;263251998VD29;26325;;23.033;2.789809071;2090.779312;MBA;DES=+2026325;1998-07-27-07-19-27;2000-01-01-00-00-00;;
a0026369;2026369;263691999CG62;26369;;24.286;2.888070689;1843.913347;MBA;DES=+2026369;1998-09-27-00-31-12;2000-01-01-00-00-00;;
a0026382;2026382;263821999LT32;26382;;22.946;2.716791061;2056.589058;MBA;DES=+2026382;1998-08-04-20-27-57;2000-01-01-00-00-00;;
a0026482;2026482;264822000AM203;26482;;21.987;3.037839108;2124.160809;OMB;DES=+2026482;1998-07-18-23-02-07;2000-01-01-00-00-00;;
a0026601;2026601;266012000FD1;26601;;24.609;4.788053871;4418.957412;GRK;DES=+2026601;1996-12-22-06-15-21;2000-01-01-00-00-00;;
a0026705;2026705;267052001FL145;26705;;21.26;4.760114373;4356.88919;GRK;DES=+2026705;1997-01-06-18-39-55;2000-01-01-00-00-00;;
a0026718;2026718;267182001HP5;26718;;22.817;3.10575051;2093.292117;OMB;DES=+2026718;1998-07-26-16-14-51;2000-01-01-00-00-00;;
a0027226;2027226;272261999GC17;27226;;23.098;3.103043227;2107.518519;OMB;DES=+2027226;1998-07-23-02-53-20;2000-01-01-00-00-00;;
a0027321;2027321;273212000CR2;27321;;20.765;2.38399039;1663.512926;MBA;DES=+2027321;1998-11-11-02-55-21;2000-01-01-00-00-00;;
a0027396;2027396;27396Shuji2000EE101;27396;Shuji;23.853;2.925725461;2086.964292;MBA;DES=+2027396;1998-07-28-06-12-52;2000-01-01-00-00-00;;Сюдзи
a0027561;2027561;275612000KJ1;27561;;20.368;3.187592311;2902.757691;OMB;DES=+2027561;1998-01-05-07-27-14;2000-01-01-00-00-00;;
a0028385;2028385;283851999JX76;28385;;20.334;2.996273571;2113.562685;OMB;DES=+2028385;1998-07-21-14-37-26;2000-01-01-00-00-00;;
a0028958;2028958;289582001CQ42;28958;;21.577;4.856467354;4450.163245;GRK;DES=+2028958;1996-12-14-11-01-15;2000-01-01-00-00-00;;
a0029314;2029314;29314Eurydamas1994CR18;29314;Eurydamas;21.386;4.899482192;4438.773933;TJN;DES=+2029314;1996-12-17-07-21-25;2000-01-01-00-00-00;;Эвридамант
a0029538;2029538;295381998BN16;29538;;21.583;3.209462948;2285.163229;OMB;DES=+2029538;1998-06-08-17-01-15;2000-01-01-00-00-00;;
a0029555;2029555;29555MACEK1998DP;29555;MACEK;23.913;2.781178076;2055.340309;MBA;DES=+2029555;1998-08-05-03-57-30;2000-01-01-00-00-00;;МАСЕК
a0029564;2029564;295641998ED6;29564;;27.139;2.440434997;1993.291353;MBA;DES=+2029564;1998-08-20-16-15-07;2000-01-01-00-00-00;;
a0029595;2029595;295951998HL14;29595;;20.748;2.833798834;2079.96927;MBA;DES=+2029595;1998-07-30-00-11-04;2000-01-01-00-00-00;;
a0029603;2029603;296031998MO44;29603;;32.512;4.971838121;4264.561595;TJN;DES=+2029603;1997-01-29-20-37-51;2000-01-01-00-00-00;;
a0029665;2029665;296651998WD24;29665;;20.728;2.2643354;1775.18299;MBA;DES=+2029665;1998-10-14-04-54-08;2000-01-01-00-00-00;;
a0029769;2029769;297691999CE28;29769;;23.635;2.153787929;1601.3959;MBA;DES=+2029769;1998-11-26-15-37-29;2000-01-01-00-00-00;;
a0029943;2029943;299431999JZ78;29943;;40.347;2.637818741;2014.570264;MBA;DES=+2029943;1998-08-15-08-34-43;2000-01-01-00-00-00;;
a0029976;2029976;299761999NE9;29976;;33.952;5.102151719;4274.597977;TJN;DES=+2029976;1997-01-27-08-24-45;2000-01-01-00-00-00;;
a0029977;2029977;299771999NH11;29977;;33.098;4.763646613;4366.842535;TJN;DES=+2029977;1997-01-04-06-56-43;2000-01-01-00-00-00;;
a0030020;2030020;300202000DZ5;30020;;21.625;5.027986012;4425.804406;GRK;DES=+2030020;1996-12-20-13-10-26;2000-01-01-00-00-00;;
a0030102;2030102;301022000FC1;30102;;36.422;5.033710236;4398.779322;GRK;DES=+2030102;1996-12-27-07-19-28;2000-01-01-00-00-00;;
a0030482;2030482;304822000OG45;30482;;23.801;2.845676128;2074.108288;MBA;DES=+2030482;1998-07-31-11-21-01;2000-01-01-00-00-00;;
a0030498;2030498;304982000QK100;30498;;22.172;4.815332292;4439.554026;TJN;DES=+2030498;1996-12-17-02-40-35;2000-01-01-00-00-00;;
a0030499;2030499;304992000QE169;30499;;21.18;4.881916451;4296.3514;TJN;DES=+2030499;1997-01-21-21-53-31;2000-01-01-00-00-00;;
a0030504;2030504;305042000RS80;30504;;29.232;4.892768623;4354.788701;TJN;DES=+2030504;1997-01-07-07-16-06;2000-01-01-00-00-00;;
a0030505;2030505;305052000RW82;30505;;25.838;4.785026954;4338.083969;TJN;DES=+2030505;1997-01-11-11-29-48;2000-01-01-00-00-00;;
a0030506;2030506;305062000RO85;30506;;34.356;4.713168013;4239.996481;TJN;DES=+2030506;1997-02-05-00-01-18;2000-01-01-00-00-00;;
a0030545;2030545;305452001OT35;30545;;20.936;2.633249503;2080.115235;MBA;DES=+2030545;1998-07-29-23-18-31;2000-01-01-00-00-00;;
a0030704;2030704;30704Phegeus3250T3;30704;Phegeus;27.002;5.041321315;4377.910432;TJN;DES=+2030704;1997-01-01-12-32-16;2000-01-01-00-00-00;;Фегей
a0030705;2030705;30705Idaios3365T3;30705;Idaios;44.546;4.893427183;4332.442724;TJN;DES=+2030705;1997-01-12-21-20-39;2000-01-01-00-00-00;;Идей
a0030708;2030708;30708Echepolos4101T3;30708;Echepolos;25.351;5.145752368;4340.675412;TJN;DES=+2030708;1997-01-10-19-56-53;2000-01-01-00-00-00;;Эхепол
a0030724;2030724;30724Peterburgtrista1978SX2;30724;Peterburgtrista;22.744;3.043218254;2065.612862;MBA;DES=+2030724;1998-08-02-14-19-23;2000-01-01-00-00-00;;Петербургтриста
a0030791;2030791;307911988RY11;30791;;20.305;4.908195231;4361.106932;TJN;DES=+2030791;1997-01-05-17-21-32;2000-01-01-00-00-00;;
a0030807;2030807;308071989UQ5;30807;;20.67;4.887499458;4303.095032;TJN;DES=+2030807;1997-01-20-05-25-49;2000-01-01-00-00-00;;
a0030942;2030942;30942Helicaon1994CX13;30942;Helicaon;32.544;4.847188126;4318.69717;TJN;DES=+2030942;1997-01-16-07-49-03;2000-01-01-00-00-00;;Геликаон
a0031342;2031342;313421998MU31;31342;;47.396;4.826413167;4362.013386;TJN;DES=+2031342;1997-01-05-11-55-12;2000-01-01-00-00-00;;
a0031344;2031344;31344Agathon1998OM12;31344;Agathon;40.645;5.150014086;4518.981805;TJN;DES=+2031344;1996-11-27-06-06-35;2000-01-01-00-00-00;;Агафон
a0031539;2031539;315391999DQ1;31539;;20.775;2.643352142;2104.79034;OMB;DES=+2031539;1998-07-23-19-15-29;2000-01-01-00-00-00;;
a0031806;2031806;318061999NE11;31806;;23.794;4.702135939;4324.88385;TJN;DES=+2031806;1997-01-14-18-41-50;2000-01-01-00-00-00;;
a0031817;2031817;318171999RK134;31817;;21.521;3.382704717;2890.763553;OMB;DES=+2031817;1998-01-08-07-25-08;2000-01-01-00-00-00;;
a0031819;2031819;318191999RS150;31819;;29.73;5.196511068;4357.909432;TJN;DES=+2031819;1997-01-06-12-32-38;2000-01-01-00-00-00;;
a0031822;2031822;318221999SY4;31822;;22.488;3.262374231;2303.805917;OMB;DES=+2031822;1998-06-04-01-09-53;2000-01-01-00-00-00;;
a0031824;2031824;31824Elatus1999UG5;31824;Elatus;57;7.29823182;14801.20296;CEN;DES=+2031824;1990-01-01-00-00-00;2000-01-01-00-00-00;;Элат
a0031835;2031835;318352000BK16;31835;;26.904;4.863291409;4239.497177;GRK;DES=+2031835;1997-02-05-03-01-02;2000-01-01-00-00-00;;
a0032253;2032253;322532000OP51;32253;;26.399;2.885996497;2080.544728;MBA;DES=+2032253;1998-07-29-20-43-54;2000-01-01-00-00-00;;
a0032339;2032339;323392000QA88;32339;;27.968;4.640731924;4352.640579;TJN;DES=+2032339;1997-01-07-20-09-25;2000-01-01-00-00-00;;
a0032397;2032397;323972000QL214;32397;;30.763;5.196926016;4385.226467;TJN;DES=+2032397;1996-12-30-16-38-30;2000-01-01-00-00-00;;
a0032434;2032434;324342000RW96;32434;;21.082;4.436293031;4333.179369;TJN;DES=+2032434;1997-01-12-16-55-27;2000-01-01-00-00-00;;
a0032435;2032435;324352000RZ96;32435;;30.829;4.562077858;4361.823374;TJN;DES=+2032435;1997-01-05-13-03-37;2000-01-01-00-00-00;;
a0032437;2032437;324372000RR97;32437;;28.865;4.559756698;4332.43833;TJN;DES=+2032437;1997-01-12-21-22-14;2000-01-01-00-00-00;;
a0032440;2032440;324402000RC100;32440;;29.252;5.015172462;4260.634765;TJN;DES=+2032440;1997-01-30-20-11-31;2000-01-01-00-00-00;;
a0032451;2032451;324512000SP25;32451;;26.879;4.708015121;4362.854194;TJN;DES=+2032451;1997-01-05-06-52-31;2000-01-01-00-00-00;;
a0032464;2032464;324642000SB132;32464;;30.26;5.138834431;4372.952116;TJN;DES=+2032464;1997-01-02-18-17-16;2000-01-01-00-00-00;;
a0032467;2032467;324672000SL174;32467;;20.142;5.074299352;4350.019905;TJN;DES=+2032467;1997-01-08-11-52-52;2000-01-01-00-00-00;;
a0032475;2032475;324752000SD234;32475;;38.365;4.714553598;4346.972623;TJN;DES=+2032475;1997-01-09-06-09-53;2000-01-01-00-00-00;;
a0032478;2032478;324782000SV289;32478;;20.757;4.344430224;4355.790606;TJN;DES=+2032478;1997-01-07-01-15-24;2000-01-01-00-00-00;;
a0032480;2032480;324802000SG348;32480;;29.583;4.76700821;4392.128958;TJN;DES=+2032480;1996-12-28-23-13-36;2000-01-01-00-00-00;;
a0032482;2032482;324822000ST354;32482;;27.868;5.00097691;4252.854947;TJN;DES=+2032482;1997-02-01-18-52-15;2000-01-01-00-00-00;;
a0032496;2032496;324962000WX182;32496;;48.017;4.860542487;4422.229146;TJN;DES=+2032496;1996-12-21-10-37-32;2000-01-01-00-00-00;;
a0032498;2032498;324982000XX37;32498;;21.61;4.701697524;4328.017396;GRK;DES=+2032498;1997-01-13-23-53-46;2000-01-01-00-00-00;;
a0032499;2032499;324992000YS11;32499;;38.923;4.341534688;4304.17887;TJN;DES=+2032499;1997-01-19-22-55-38;2000-01-01-00-00-00;;
a0032501;2032501;325012000YV135;32501;;35.619;4.852676241;4346.122125;TJN;DES=+2032501;1997-01-09-11-16-04;2000-01-01-00-00-00;;
a0032532;2032532;32532Thereus2001PT13;32532;Thereus;86.5;8.499515056;12642.9916;CEN;DES=+2032532;1991-05-07-06-03-07;2000-01-01-00-00-00;;Терей
a0032536;2032536;325362001PD41;32536;;21.065;2.99077849;2007.08916;MBA;DES=+2032536;1998-08-17-05-27-55;2000-01-01-00-00-00;;
a0032615;2032615;326152001QU277;32615;;36.18;5.000551676;4291.09906;TJN;DES=+2032615;1997-01-23-05-24-22;2000-01-01-00-00-00;;
a0032720;2032720;32720Simoeisios2131T3;32720;Simoeisios;21.13;5.115858641;4321.72548;TJN;DES=+2032720;1997-01-15-13-38-51;2000-01-01-00-00-00;;Симойсей
a0032811;2032811;32811Apisaon1990TP12;32811;Apisaon;28.249;4.852406132;4405.839598;TJN;DES=+2032811;1996-12-25-12-57-46;2000-01-01-00-00-00;;Аписаон
a0033743;2033743;337431999NC55;33743;;21.578;2.603378732;2080.126135;MBA;DES=+2033743;1998-07-29-23-14-36;2000-01-01-00-00-00;;
a0033800;2033800;33800Gross1999VB7;33800;Gross;22.086;3.047729673;2095.127085;OMB;DES=+2033800;1998-07-26-05-14-15;2000-01-01-00-00-00;;Гросс
a0033997;2033997;339972000OK3;33997;;20.109;2.923898185;2070.591192;MBA;DES=+2033997;1998-08-01-08-27-11;2000-01-01-00-00-00;;
a0034521;2034521;345212000SA191;34521;;28.921;4.725848561;4206.340018;TJN;DES=+2034521;1997-02-13-09-57-37;2000-01-01-00-00-00;;
a0034553;2034553;345532000SV246;34553;;23.459;5.005585367;4430.984126;TJN;DES=+2034553;1996-12-19-06-05-44;2000-01-01-00-00-00;;
a0034642;2034642;346422000WN2;34642;;33.306;4.70727444;4353.771632;TJN;DES=+2034642;1997-01-07-13-22-14;2000-01-01-00-00-00;;
a0034746;2034746;347462001QE91;34746;;61.684;4.964400449;4283.911382;TJN;DES=+2034746;1997-01-25-00-31-56;2000-01-01-00-00-00;;
a0034785;2034785;347852001RG87;34785;;29.077;4.944746023;4265.751612;TJN;DES=+2034785;1997-01-29-13-29-27;2000-01-01-00-00-00;;
a0035276;2035276;352761996RS25;35276;;25.296;4.762426196;4272.509125;GRK;DES=+2035276;1997-01-27-20-56-44;2000-01-01-00-00-00;;
a0035673;2035673;356731998VQ15;35673;;34.836;4.872093171;4196.168591;GRK;DES=+2035673;1997-02-15-22-59-20;2000-01-01-00-00-00;;
a0036259;2036259;362591999XM74;36259;;24.562;4.759842784;4369.106772;GRK;DES=+2036259;1997-01-03-17-21-35;2000-01-01-00-00-00;;
a0036267;2036267;362671999XB211;36267;;39.393;4.699091917;4306.149956;GRK;DES=+2036267;1997-01-19-11-06-02;2000-01-01-00-00-00;;
a0036279;2036279;362792000BQ5;36279;;30.752;4.785515636;4474.441789;GRK;DES=+2036279;1996-12-08-09-20-59;2000-01-01-00-00-00;;
a0036289;2036289;362892000FP11;36289;;21.06;2.797352229;2068.604502;MBA;DES=+2036289;1998-08-01-20-22-23;2000-01-01-00-00-00;;
a0036624;2036624;366242000QA157;36624;;32.117;5.05258544;4287.323578;TJN;DES=+2036624;1997-01-24-04-03-32;2000-01-01-00-00-00;;
a0037297;2037297;372972001BQ77;37297;;26.879;4.84188091;4386.580615;GRK;DES=+2037297;1996-12-30-08-31-00;2000-01-01-00-00-00;;
a0037298;2037298;372982001BU80;37298;;22.269;5.038917984;4222.869714;GRK;DES=+2037298;1997-02-09-06-46-56;2000-01-01-00-00-00;;
a0037299;2037299;372992001CN21;37299;;25.017;4.641360158;4287.270721;GRK;DES=+2037299;1997-01-24-04-22-34;2000-01-01-00-00-00;;
a0037301;2037301;373012001CA39;37301;;27.099;4.906174281;4303.72555;GRK;DES=+2037301;1997-01-20-01-38-50;2000-01-01-00-00-00;;
a0037519;2037519;37519Amphios3040T3;37519;Amphios;33.076;5.177249223;4340.29843;TJN;DES=+2037519;1997-01-10-22-12-35;2000-01-01-00-00-00;;Амфий
a0037685;2037685;376851995OU2;37685;;21.699;4.569439081;4373.959344;GRK;DES=+2037685;1997-01-02-12-14-40;2000-01-01-00-00-00;;
a0037732;2037732;377321996TY68;37732;;21.474;5.094498999;4375.188163;GRK;DES=+2037732;1997-01-02-04-52-17;2000-01-01-00-00-00;;
a0038050;2038050;380501998VR38;38050;;61.603;4.804566921;4333.237045;GRK;DES=+2038050;1997-01-12-16-34-41;2000-01-01-00-00-00;;
a0038548;2038548;385481999VK47;38548;;21.57;2.835227455;2043.237132;MBA;DES=+2038548;1998-08-08-04-34-38;2000-01-01-00-00-00;;
a0038600;2038600;386001999XR213;38600;;23.077;5.003642783;4305.356842;GRK;DES=+2038600;1997-01-19-15-51-34;2000-01-01-00-00-00;;
a0038606;2038606;386061999YC13;38606;;23.778;4.829880674;4260.823937;GRK;DES=+2038606;1997-01-30-19-03-24;2000-01-01-00-00-00;;
a0038607;2038607;386072000AN6;38607;;22.631;5.079362388;4377.030354;GRK;DES=+2038607;1997-01-01-17-49-06;2000-01-01-00-00-00;;
a0038610;2038610;386102000AU45;38610;;29.497;5.156014621;4365.818331;GRK;DES=+2038610;1997-01-04-13-05-26;2000-01-01-00-00-00;;
a0038613;2038613;386132000AV110;38613;;24.016;3.416308099;2896.323057;OMB;DES=+2038613;1998-01-06-22-03-42;2000-01-01-00-00-00;;
a0038615;2038615;386152000AV121;38615;;21.294;4.338868544;4300.828636;GRK;DES=+2038615;1997-01-20-19-01-43;2000-01-01-00-00-00;;
a0038619;2038619;386192000AW183;38619;;21.498;4.372800333;4309.738725;GRK;DES=+2038619;1997-01-18-13-34-05;2000-01-01-00-00-00;;
a0038701;2038701;387012000QB66;38701;;21.793;3.397126048;2876.85904;OMB;DES=+2038701;1998-01-11-18-50-45;2000-01-01-00-00-00;;
a0039264;2039264;392642000YQ139;39264;;35.944;4.874072833;4385.419737;GRK;DES=+2039264;1996-12-30-15-28-55;2000-01-01-00-00-00;;
