id;hip;hd;hr;gl;bf;proper;ra;dec;dist;pmra;pmdec;rv;mag;absmag;spect;ci;x;y;z;vx;vy;vz;rarad;decrad;pmrarad;pmdecrad;bayer;flam;con;comp;comp_primary;base;lum;var;var_min;var_max;greek_letters;spect_desig;color;linecolor
112387;112746;216042;8680;;;;22.833118;-32.805457;68.8705;-34.56;-23.53;24;6.34;2.15;;0.317;55.206702;-17.410043;-37.313345;1.22E-05;-1.59E-05;-1.99E-05;5.977696349;-0.572563239;-1.68E-07;-1.14E-07;;;PsA;1;112387;;12.02264435;;;;;F;#d4bf94;#d4bf94
112389;112748;216131;8684;;;;22.833385;24.601579;32.5309;144.11;-43.44;15.3;3.51;0.949;;0.933;28.209183;-8.893887;13.542862;2.31E-05;1.65E-05;2.90E-07;5.977766089;0.429378558;6.99E-07;-2.11E-07;Mu;48;Peg;1;112389;;36.34126161;;;;;M;#FF2620;#FF2620
112402;112761;216206;8692;;;;22.836137;50.676917;413.2231;3.72;-1.03;-9;6.23;-1.851;;1.129;249.794585;-78.558383;319.663119;-1.81E-06;8.38E-06;-8.43E-06;5.978486662;0.884479057;1.80E-08;-4.99E-09;;;Lac;1;112402;;479.07113;;;;;G;#FFD423;#FFD423
112419;112778;216200;8690;;;;22.839381;41.953394;348.4321;8.28;-3.93;-14;5.91;-1.801;;0.062;247.254966;-77.528952;232.935794;-1.74E-06;1.52E-05;-1.45E-05;5.979336074;0.732224851;4.01E-08;-1.91E-08;;14;Lac;1;112419;;457.5093773;;5.951;5.881;;B;#93C2F1;#93C2F1
112421;112781;215573;8663;;;;22.839655;-80.123845;151.0574;20.14;-12.76;16;5.32;-0.576;;-0.126;24.722987;-7.750055;-148.81899;-1.69E-06;1.60E-05;-1.77E-05;5.979407671;-1.39842491;9.76E-08;-6.19E-08;Xi;;Oct;1;112421;;148.0471325;;5.345;5.295;;B;#93C2F1;#93C2F1
112474;112832;216149;8685;;;;22.850599;-39.156834;236.9668;18.26;-6.5;27;5.43;-1.443;;1.444;175.492597;-54.461687;-149.63172;2.22E-05;1.51E-05;-2.32E-05;5.982272817;-0.68341567;8.85E-08;-3.15E-08;;;Gru;1;112474;;329.0031075;;;;;K;#F99220;#F99220
112475;112833;217157;8736;;;;22.850818;85.373739;133.3333;13.22;114.38;-30;5.89;0.265;;1.34;10.271064;-3.186766;132.898635;-7.02E-05;3.07E-05;-2.46E-05;5.982330175;1.490052838;6.41E-08;5.55E-07;;;Cep;1;112475;;68.23386941;;;;;K;#F99220;#F99220
112502;112862;216210;8693;;;;22.855817;-29.536309;98.912;-7.54;-14.49;5;5.99;1.014;;0.907;82.225659;-25.39453;-48.761167;-9.00E-08;-3.76E-06;-8.57E-06;5.983638801;-0.515505841;-3.66E-08;-7.02E-08;;21;PsA;1;112502;;34.22945623;;;;;G;#FFD423;#FFD423
112504;112864;216380;8696;;;;22.856268;61.69674;72.7273;97.14;41.95;2;5.61;1.302;;0.775;32.948551;-10.171382;64.032795;-1.41E-06;3.63E-05;8.81E-06;5.983756973;1.076811258;4.71E-07;2.03E-07;;;Cep;1;112504;;26.25427319;;;;;G;#FFD423;#FFD423
112535;112895;216169;8686;;;;22.862493;-59.881358;143.6782;-42.35;-4.66;0.1;6.47;0.683;;1.132;68.923211;-21.154446;-124.279949;-1.13E-05;-2.74E-05;-1.72E-06;5.985386752;-1.045126866;-2.05E-07;-2.26E-08;;;Tuc;1;112535;;46.43014073;;;;;K;#F99220;#F99220
112557;112917;216397;8699;;;;22.867225;43.312417;99.7009;109.36;21.54;-17;4.95;-0.043;;1.559;69.377949;-21.199742;68.392326;-3.48E-06;5.63E-05;-4.35E-06;5.986625574;0.755944288;5.30E-07;1.04E-07;;15;Lac;1;112557;;90.61498022;;;;;M;#FF2620;#FF2620
112564;112924;216187;8689;;;;22.869443;-63.188667;125.4705;26.4;-40.68;-4;6.14;0.647;;1.025;54.133113;-16.507058;-111.981965;-1.82E-05;2.23E-05;-7.51E-06;5.987206187;-1.10285029;1.28E-07;-1.97E-07;;;Tuc;1;112564;;47.99544249;;;;;K;#F99220;#F99220
112575;112935;216385;8697;;;;22.873353;9.835664;27.2777;521.86;44.1;10.2;5.16;2.981;;0.487;25.716183;-7.81302;4.65967;2.89E-05;6.33E-05;7.53E-06;5.988229813;0.171664729;2.53E-06;2.14E-07;Sig;49;Peg;1;112575;;5.59242283;;;;;F;#d4bf94;#d4bf94
112588;112948;216336;8695;;;;22.875427;-32.875504;66.0502;-33.32;-22.15;16.5;4.46;0.361;;-0.037;53.085686;-16.096898;-35.853148;6.78E-06;-1.32E-05;-1.51E-05;5.988772869;-0.573785788;-1.62E-07;-1.07E-07;Gam;22;PsA;1;112588;;62.45971525;;;;;A;#f3e8d3;#f3e8d3
112601;112961;216386;8698;;;;22.87691;-7.579599;118.0638;19.51;32.71;-9;3.73;-1.631;;1.626;112.009754;-33.916636;-15.573012;-3.13E-06;1.26E-05;1.98E-05;5.989161013;-0.132288962;9.46E-08;1.59E-07;Lam;73;Aqr;1;112601;;391.2010394;;3.773;3.703;;M;#FF2620;#FF2620
112626;112986;216523;8705;;;;22.881179;50.412285;263.8522;15.76;-1.34;-11;6.46;-0.647;;-0.047;160.980686;-48.548665;203.337595;2.20E-07;2.10E-05;-9.76E-06;5.990278593;0.879860355;7.64E-08;-6.50E-09;;;Lac;1;112626;;158.0520015;;;;;B;#93C2F1;#93C2F1
112637;112997;216489;8703;;;;22.883963;16.841194;89.5255;-20.97;-27.59;-12;5.86;1.1;;1.132;82.054315;-24.680801;25.937298;-1.06E-05;-6.33E-06;-1.50E-05;5.99100747;0.293934285;-1.02E-07;-1.34E-07;;;Peg;1;112637;;31.6227766;;5.947;5.827;;K;#F99220;#F99220
112638;112998;216595;8707;;;;22.884383;60.101029;389.1051;12.75;2.24;-7;6.01;-1.94;;1.748;185.744037;-55.846863;337.317374;0;2.51E-05;-4.10E-06;5.991117333;1.048960833;6.18E-08;1.09E-08;;;Cep;1;112638;;519.9959965;;;;;K;#F99220;#F99220
112649;113009;216538;8706;;;;22.886493;40.167361;304.878;9.14;-8.93;7;6.33;-1.091;;-0.074;223.147305;-66.95842;196.653206;1.73E-05;8.92E-06;-5.47E-06;5.991669897;0.701052708;4.43E-08;-4.33E-08;;;Lac;1;112649;;237.9030446;;6.352;6.312;;B;#93C2F1;#93C2F1
112670;113031;216494;8704;;;;22.891307;-11.616514;253.1646;23.03;1.93;-7;5.8;-1.217;;-0.082;237.606286;-70.970791;-50.977275;1.83E-06;2.90E-05;3.76E-06;5.992930105;-0.202746419;1.12E-07;9.36E-09;;74;Aqr;1;112670;;267.1775727;;5.807;5.787;;B;#93C2F1;#93C2F1
112684;113044;216435;8700;;;;22.893852;-48.598286;32.6158;216.7;-81.49;-1;6.03;3.463;;0.621;20.671827;-6.159378;-24.464821;-1.30E-07;3.58E-05;-7.75E-06;5.993596393;-0.848200094;1.05E-06;-3.95E-07;Tau-1;;Gru;1;112684;;3.58756683;;;;;G;#FFD423;#FFD423
112688;113048;216608;8708;;;;22.894488;44.749163;56.9152;-2.97;-15.72;12;5.79;2.014;;0.282;38.73985;-11.536102;40.068624;1.11E-05;-4.14E-06;5.56E-06;5.99376295;0.781020235;-1.44E-08;-7.62E-08;;;Lac;1;112688;;13.62699197;;;;;A;#f3e8d3;#f3e8d3
112720;113080;216553;;;;;22.901568;-19.175149;130.8901;81.9;-4.3;0;6.37;0.785;;1.515;118.551549;-35.063601;-42.991771;1.39E-05;5.01E-05;-2.58E-06;5.995616577;-0.334669484;3.97E-07;-2.08E-08;;;Aqr;1;112720;;42.26686143;;;;;K;#F99220;#F99220
112724;113084;216646;8712;;;;22.901935;40.376907;93.1966;97.09;28.91;-6;5.82;0.973;;1.136;68.083636;-20.129678;60.373925;-1.60E-07;4.58E-05;5.97E-06;5.995712658;0.70470996;4.71E-07;1.40E-07;;;Lac;1;112724;;35.5467582;;;;;K;#F99220;#F99220
112756;113116;217382;8748;;;;22.906789;84.346177;109.0513;98.45;23.89;3;4.7;-0.488;;1.418;10.306597;-3.032609;108.520824;2.93E-06;5.34E-05;4.30E-06;5.996983426;1.472118491;4.77E-07;1.16E-07;;;Cep;1;112756;;136.5211695;;;;;K;#F99220;#F99220
112767;113127;216637;8710;;;;22.909478;-7.204626;206.1856;-15.11;-35.05;9;6.2;-0.371;;1.284;196.277574;-57.610681;-25.858433;2.90E-07;-1.58E-05;-3.59E-05;5.997687368;-0.12574444;-7.33E-08;-1.70E-07;;78;Aqr;1;112767;;122.5744632;;;;;K;#F99220;#F99220
112771;113131;216672;8714;;;;22.909896;16.941834;418.41;15.09;-8.01;11;6.39;-1.718;;1.729;384.062322;-112.682904;121.925004;2.35E-05;2.50E-05;-1.23E-05;5.997796825;0.295690778;7.32E-08;-3.88E-08;;;Peg;1;112771;;423.8381058;;6.514;6.284;;S;#979330;#979330
112776;113136;216627;8709;;;;22.910837;-15.82082;49.2368;-44.08;-24.81;18;3.27;-0.191;;0.066;45.459019;-13.325406;-13.423467;1.25E-05;-1.46E-05;-1.07E-05;5.998043116;-0.276125402;-2.14E-07;-1.20E-07;Del;76;Aqr;1;112776;;103.8484455;;;;;A;#f3e8d3;#f3e8d3
