ID,Node1,Node2,X,Y,Z
46919,14914,75154,,,
46920,14914,75184,,,
46921,14915,75140,,,
46922,14915,71499,,,
46923,14917,74615,,,
46924,14917,74746,,,
46925,14917,74359,,,
46926,14918,74357,,,
46927,14918,14933,,,
46928,14919,14953,,,
46929,14921,15460,,,
46930,14921,74753,,,
46931,14922,15346,,,
46932,14922,16745,,,
46933,14922,17607,,,
46934,14922,16729,,,
46935,14923,74313,,,
46936,14923,15469,,,
46937,14925,14944,,,
46938,14928,75059,,,
46939,14929,14932,,,
46940,14929,74983,,,
46941,14930,71885,,,
46942,14930,75066,,,
46943,14930,75165,,,
46944,14930,74316,,,
46945,14931,14932,,,
46946,14931,14938,,,
46947,14931,74340,,,
46948,14931,78547,,,
46949,14932,14937,,,
46950,14933,14934,,,
46951,14933,14938,,,
46952,14934,14937,,,
46953,14935,75147,,,
46954,14935,75087,,,
46955,14935,14936,,,
46956,14936,14951,,,
46957,14936,14973,,,
46958,14937,14938,,,
46959,14938,78744,,,
46960,14940,14943,,,
46961,14940,14946,,,
46962,14941,14942,,,
46963,14941,14955,,,
46964,14942,14943,,,
46965,14944,14945,,,
46966,14945,14946,,,
46967,14946,14947,,,
46968,14948,14962,,,
46969,14948,14961,,,
46970,14949,14950,,,
46971,14949,14957,,,
46972,14950,14962,,,
46973,14950,14967,,,
46974,14951,14952,,,
46975,14951,14973,,,
46976,14952,14963,,,
46977,14953,14955,,,
46978,14953,14954,,,
46979,14954,14955,,,
46980,14956,14957,,,
46981,14957,14963,,,
46982,14958,14976,,,
46983,14958,14984,,,
46984,14960,14964,,,
46985,14963,14972,,,
46986,14965,14967,,,
46987,14965,14966,,,
46988,14966,14967,,,
46989,14968,14969,,,
46990,14968,74729,,,
46991,14970,14971,,,
46992,14970,14974,,,
46993,14971,14972,,,
46994,14972,14975,,,
46995,14973,14974,,,
46996,14973,14975,,,
46997,14974,14975,,,
46998,14976,14985,,,
46999,14977,38191,,,
47000,14977,38232,,,
47001,14977,42730,,,
47002,14977,38131,,,
47003,14978,15126,,,
47004,14978,15060,,,
47005,14979,74793,,,
47006,14979,73479,,,
47007,14980,14999,,,
47008,14980,15036,,,
47009,14982,74261,,,
47010,14982,15006,,,
47011,14983,15134,,,
47012,14984,14987,,,
47013,14985,74366,,,
47014,14985,78742,,,
47015,14987,14990,,,
47016,14988,15920,,,
47017,14988,15795,,,
47018,14988,16087,,,
47019,14989,14995,,,
47020,14989,15199,,,
47021,14989,15046,,,
47022,14989,15041,,,
47023,14991,74590,,,
47024,14991,74096,,,
47025,14992,74313,,,
47026,14992,74379,,,
47027,14992,15014,,,
47028,14993,75324,,,
47029,14993,78507,,,
47030,14993,75231,,,
47031,14993,75304,,,
47032,14994,15054,,,
47033,14994,15048,,,
47034,14995,15077,,,
47035,14996,14997,,,
47036,14996,15092,,,
47037,14999,15066,,,
47038,14999,15110,,,
47039,15000,74947,,,
47040,15000,76043,,,
47041,15000,76103,,,
47042,15000,70838,,,
47043,15001,73163,,,
47044,15001,73363,,,
47045,15001,74649,,,
47046,15001,74645,,,
47047,15002,74368,,,
47048,15003,15007,,,
47049,15004,15008,,,
47050,15005,75020,,,
47051,15005,74367,,,
47052,15005,78724,,,
47053,15005,47025,,,
47054,15006,74339,,,
47055,15006,74324,,,
47056,15007,15008,,,
47057,15007,15014,,,
47058,15010,15194,,,
47059,15011,15012,,,
47060,15012,15172,,,
47061,15012,15023,,,
47062,15013,15465,,,
47063,15013,15470,,,
47064,15015,78760,,,
47065,15015,78671,,,
47066,15015,46426,,,
47067,15015,46554,,,
47068,15016,15031,,,
47069,15017,43127,,,
47070,15017,42994,,,
47071,15017,38114,,,
47072,15017,42916,,,
47073,15018,74429,,,
47074,15018,71476,,,
47075,15019,15472,,,
47076,15020,15367,,,
47077,15020,15380,,,
47078,15021,78755,,,
47079,15021,74733,,,
47080,15021,62828,,,
47081,15022,15049,,,
47082,15024,15215,,,
47083,15024,15421,,,
47084,15024,15103,,,
47085,15024,15356,,,
47086,15025,47295,,,
47087,15025,74046,,,
47088,15026,46842,,,
47089,15026,74100,,,
47090,15026,72918,,,
47091,15027,74662,,,
47092,15027,74663,,,
47093,15027,74654,,,
47094,15027,73415,,,
47095,15028,15065,,,
47096,15029,15419,,,
47097,15029,15438,,,
47098,15029,15466,,,
47099,15030,46474,,,
47100,15030,48865,,,
47101,15030,48863,,,
47102,15031,15032,,,
47103,15031,15042,,,
47104,15033,73989,,,
47105,15033,74120,,,
47106,15033,15430,,,
47107,15033,73748,,,
47108,15034,15436,,,
47109,15034,46512,,,
47110,15034,46571,,,
47111,15035,42826,,,
47112,15035,15086,,,
47113,15035,46559,,,
47114,15036,15114,,,
47115,15036,15119,,,
47116,15038,43001,,,
47117,15038,42892,,,
47118,15038,42961,,,
47119,15039,46285,,,
47120,15039,46375,,,
47121,15039,42904,,,
47122,15039,42431,,,
47123,15040,71499,,,
47124,15040,75086,,,
47125,15040,74156,,,
47126,15041,15042,,,
47127,15043,15389,,,
47128,15043,15429,,,
47129,15044,74320,,,
47130,15044,74303,,,
47131,15044,78516,,,
47132,15044,43410,,,
47133,15045,15367,,,
47134,15046,15181,,,
47135,15046,15199,,,
47136,15046,15182,,,
47137,15047,15259,,,
47138,15047,16714,,,
47139,15048,15049,,,
47140,15048,15054,,,
47141,15049,15058,,,
47142,15050,15389,,,
47143,15050,74111,,,
47144,15050,15051,,,
47145,15051,15341,,,
47146,15051,15417,,,
47147,15052,15057,,,
47148,15052,15053,,,
47149,15053,15152,,,
47150,15053,15058,,,
47151,15054,15057,,,
47152,15055,17598,,,
47153,15055,17372,,,
47154,15056,15317,,,
47155,15057,15058,,,
47156,15059,42754,,,
47157,15059,42800,,,
47158,15059,42765,,,
47159,15059,42749,,,
47160,15060,15109,,,
47161,15061,15251,,,
47162,15061,16689,,,
47163,15061,15215,,,
47164,15062,42271,,,
47165,15062,15507,,,
47166,15062,15127,,,
47167,15063,15467,,,
47168,15063,74286,,,
47169,15064,15164,,,
47170,15064,15143,,,
47171,15064,15264,,,
47172,15065,15177,,,
47173,15065,15162,,,
47174,15067,38161,,,
47175,15067,17628,,,
47176,15067,17588,,,
47177,15068,78409,,,
47178,15068,78640,,,
47179,15068,78613,,,
47180,15069,42955,,,
47181,15069,43015,,,
47182,15069,42978,,,
47183,15069,42939,,,
47184,15070,78766,,,
47185,15070,63257,,,
47186,15070,74274,,,
47187,15071,73467,,,
47188,15071,74786,,,
47189,15072,74410,,,
47190,15072,73089,,,
47191,15072,74725,,,
47192,15072,74625,,,
47193,15073,78771,,,
47194,15073,71931,,,
47195,15073,74304,,,
47196,15074,40436,,,
47197,15074,46325,,,
47198,15074,46742,,,
47199,15075,46439,,,
47200,15075,78629,,,
47201,15075,74239,,,
47202,15075,78794,,,
47203,15076,15077,,,
47204,15078,46844,,,
47205,15078,46808,,,
47206,15078,46622,,,
47207,15079,74333,,,
47208,15079,74289,,,
47209,15079,74243,,,
47210,15080,46347,,,
47211,15080,42840,,,
47212,15080,42919,,,
47213,15081,69144,,,
47214,15081,79334,,,
47215,15081,70177,,,
47216,15082,17912,,,
47217,15082,17648,,,
47218,15082,17851,,,
47219,15083,38232,,,
47220,15083,42618,,,
47221,15084,43330,,,
47222,15085,15223,,,
47223,15085,15117,,,
47224,15086,42826,,,
47225,15086,42535,,,
47226,15086,46914,,,
47227,15087,42784,,,
47228,15087,42939,,,
47229,15087,42945,,,
47230,15087,42833,,,
47231,15088,42941,,,
47232,15088,40332,,,
47233,15088,42980,,,
47234,15089,46598,,,
47235,15089,42883,,,
47236,15089,46399,,,
47237,15089,42761,,,
47238,15090,71875,,,
47239,15090,74260,,,
47240,15090,74193,,,
47241,15090,46537,,,
47242,15091,46372,,,
47243,15091,46786,,,
47244,15091,46282,,,
47245,15091,46741,,,
47246,15092,15093,,,
47247,15092,15094,,,
47248,15093,15094,,,
47249,15095,71915,,,
47250,15095,46426,,,
47251,15095,74261,,,
47252,15095,74285,,,
47253,15096,40401,,,
47254,15096,42988,,,
47255,15097,42980,,,
47256,15097,40332,,,
47257,15097,42790,,,
47258,15098,46758,,,
47259,15098,78848,,,
47260,15098,78020,,,
47261,15098,71075,,,
47262,15099,43140,,,
47263,15099,43406,,,
47264,15099,40306,,,
47265,15100,42877,,,
47266,15100,40140,,,
47267,15101,42944,,,
47268,15101,42988,,,
47269,15102,38262,,,
47270,15102,38127,,,
47271,15102,36100,,,
47272,15102,38205,,,
47273,15103,15425,,,
47274,15103,15316,,,
47275,15104,15127,,,
47276,15104,42299,,,
47277,15104,15364,,,
47278,15104,15183,,,
47279,15105,42752,,,
47280,15106,43164,,,
47281,15106,43019,,,
47282,15106,42983,,,
47283,15106,43008,,,
47284,15107,42825,,,
47285,15107,42864,,,
47286,15107,42900,,,
47287,15107,42550,,,
47288,15108,42402,,,
47289,15108,15220,,,
47290,15109,15135,,,
47291,15109,15142,,,
47292,15110,15111,,,
47293,15110,15114,,,
47294,15111,15115,,,
47295,15112,15119,,,
47296,15112,17521,,,
47297,15113,15158,,,
47298,15114,15115,,,
47299,15115,15120,,,
47300,15116,15215,,,
47301,15116,15133,,,
47302,15117,15200,,,
47303,15118,43079,,,
47304,15118,43121,,,
47305,15118,38198,,,
47306,15118,36258,,,
47307,15119,15188,,,
47308,15119,15120,,,
47309,15120,15125,,,
47310,15121,15217,,,
47311,15121,15149,,,
47312,15122,42806,,,
47313,15123,15318,,,
47314,15123,15201,,,
47315,15124,15125,,,
47316,15124,15126,,,
47317,15124,17743,,,
47318,15125,15126,,,
47319,15127,16698,,,
47320,15128,17685,,,
47321,15128,17184,,,
47322,15128,17583,,,
47323,15128,17619,,,
47324,15129,15238,,,
47325,15129,15247,,,
47326,15129,15236,,,
47327,15130,15336,,,
47328,15130,16783,,,
47329,15130,16787,,,
47330,15130,16779,,,
47331,15131,17481,,,
47332,15131,15149,,,
47333,15131,17601,,,
47334,15132,15219,,,
47335,15132,15209,,,
47336,15132,15208,,,
47337,15132,15265,,,
47338,15133,15251,,,
47339,15133,15317,,,
47340,15134,15135,,,
47341,15134,15141,,,
47342,15135,15142,,,
47343,15135,15146,,,
47344,15136,15178,,,
47345,15136,15162,,,
47346,15136,15242,,,
47347,15137,17700,,,
47348,15137,38154,,,
47349,15137,17665,,,
47350,15138,15274,,,
47351,15138,17654,,,
47352,15139,42659,,,
47353,15139,38340,,,
47354,15139,42740,,,
47355,15139,42619,,,
47356,15140,17718,,,
47357,15140,17757,,,
47358,15140,37986,,,
47359,15140,17665,,,
47360,15141,15142,,,
47361,15141,15160,,,
47362,15143,15164,,,
47363,15143,17489,,,
47364,15144,42841,,,
47365,15144,42758,,,
47366,15144,42710,,,
47367,15145,42728,,,
47368,15145,42470,,,
47369,15145,42741,,,
47370,15146,15186,,,
47371,15146,15187,,,
47372,15147,42694,,,
47373,15147,42804,,,
47374,15148,15154,,,
47375,15150,15245,,,
47376,15151,15240,,,
47377,15151,15237,,,
47378,15151,15169,,,
47379,15152,15198,,,
47380,15153,37930,,,
47381,15153,37934,,,
47382,15153,38125,,,
47383,15153,37954,,,
47384,15154,15387,,,
47385,15155,17843,,,
47386,15155,18247,,,
47387,15156,18020,,,
47388,15156,17081,,,
47389,15157,15358,,,
47390,15157,42676,,,
47391,15157,42402,,,
47392,15157,42301,,,
47393,15158,15160,,,
47394,15158,15161,,,
47395,15159,15240,,,
47396,15159,15161,,,
47397,15160,15161,,,
47398,15163,15214,,,
47399,15164,17632,,,
47400,15164,15268,,,
47401,15165,15281,,,
47402,15165,15369,,,
47403,15166,15272,,,
47404,15166,15220,,,
47405,15166,15233,,,
47406,15167,18064,,,
47407,15167,18414,,,
47408,15167,18143,,,
47409,15168,17600,,,
47410,15168,17597,,,
47411,15168,15218,,,
47412,15169,15248,,,
47413,15170,38004,,,
47414,15170,17467,,,
47415,15170,38348,,,
47416,15171,17895,,,
47417,15172,15179,,,
47418,15173,15247,,,
47419,15173,15245,,,
47420,15174,42652,,,
47421,15174,42659,,,
47422,15174,41104,,,
47423,15174,42605,,,
47424,15175,15335,,,
47425,15175,15309,,,
47426,15175,15334,,,
47427,15175,15327,,,
47428,15176,15712,,,
47429,15176,15384,,,
47430,15176,15771,,,
47431,15178,15248,,,
47432,15179,15187,,,
47433,15180,43262,,,
47434,15180,38093,,,
47435,15180,37880,,,
47436,15181,42944,,,
47437,15181,15191,,,
47438,15181,42991,,,
47439,15183,42301,,,
47440,15183,15220,,,
47441,15183,15233,,,
47442,15184,15398,,,
47443,15184,42347,,,
47444,15184,41229,,,
47445,15185,38189,,,
47446,15185,15228,,,
47447,15186,15195,,,
47448,15186,15188,,,
47449,15187,15188,,,
47450,15190,15405,,,
47451,15190,15255,,,
47452,15190,15209,,,
47453,15191,15222,,,
47454,15191,15231,,,
47455,15192,15364,,,
47456,15192,15418,,,
47457,15193,15194,,,
47458,15194,15195,,,
47459,15196,15225,,,
47460,15196,15222,,,
47461,15196,42938,,,
47462,15197,38939,,,
47463,15197,15224,,,
47464,15197,15227,,,
47465,15197,42658,,,
47466,15198,15200,,,
47467,15198,15199,,,
47468,15199,15229,,,
47469,15200,15359,,,
47470,15201,42273,,,
47471,15201,15395,,,
47472,15201,42281,,,
47473,15203,42291,,,
47474,15203,42273,,,
47475,15203,40742,,,
47476,15203,15397,,,
47477,15204,41616,,,
47478,15204,47741,,,
47479,15204,47602,,,
47480,15204,47506,,,
47481,15205,42304,,,
47482,15205,17556,,,
47483,15205,41366,,,
47484,15206,46518,,,
47485,15206,46231,,,
47486,15206,74302,,,
47487,15206,46617,,,
47488,15207,15348,,,
47489,15207,15208,,,
47490,15207,15256,,,
47491,15208,15209,,,
47492,15210,42117,,,
47493,15210,17552,,,
47494,15210,38651,,,
47495,15210,42106,,,
47496,15211,15309,,,
47497,15211,15281,,,
47498,15211,17631,,,
47499,15211,15297,,,
47500,15212,47069,,,
47501,15212,42237,,,
47502,15212,42245,,,
47503,15213,15252,,,
47504,15213,42204,,,
47505,15213,42407,,,
47506,15214,15218,,,
47507,15214,15349,,,
47508,15215,15355,,,
47509,15216,42304,,,
47510,15216,42668,,,
47511,15216,42650,,,
47512,15216,42635,,,
47513,15217,15245,,,
47514,15217,15246,,,
47515,15219,15385,,,
47516,15221,15222,,,
47517,15222,15231,,,
47518,15223,15224,,,
47519,15223,15225,,,
47520,15224,15227,,,
47521,15224,15225,,,
47522,15225,38190,,,
47523,15226,15228,,,
47524,15226,15227,,,
47525,15226,15287,,,
47526,15227,15228,,,
47527,15229,15231,,,
47528,15229,15230,,,
47529,15230,15231,,,
47530,15232,15272,,,
47531,15232,15233,,,
47532,15233,15380,,,
47533,15234,16816,,,
47534,15234,16747,,,
47535,15234,15334,,,
47536,15234,16739,,,
47537,15235,15247,,,
47538,15235,15236,,,
47539,15237,17583,,,
47540,15238,15270,,,
47541,15238,15269,,,
47542,15239,17635,,,
47543,15239,15280,,,
47544,15239,16930,,,
47545,15240,15246,,,
47546,15240,15241,,,
47547,15241,15242,,,
47548,15242,15248,,,
47549,15242,15247,,,
47550,15243,42675,,,
47551,15243,42671,,,
47552,15244,17956,,,
47553,15244,17538,,,
47554,15244,17954,,,
47555,15244,17969,,,
47556,15245,15268,,,
47557,15249,15476,,,
47558,15249,15500,,,
47559,15250,16712,,,
47560,15250,17566,,,
47561,15250,16404,,,
47562,15251,15365,,,
47563,15251,15317,,,
47564,15252,16406,,,
47565,15252,16359,,,
47566,15253,16712,,,
47567,15253,17168,,,
47568,15253,17480,,,
47569,15254,15515,,,
47570,15254,16705,,,
47571,15255,15390,,,
47572,15256,15257,,,
47573,15257,15352,,,
47574,15257,15351,,,
47575,15258,15353,,,
47576,15258,15356,,,
47577,15259,16643,,,
47578,15260,24603,,,
47579,15260,16463,,,
47580,15260,24641,,,
47581,15260,24626,,,
47582,15261,15431,,,
47583,15261,15426,,,
47584,15261,15402,,,
47585,15262,42757,,,
47586,15262,42728,,,
47587,15262,42725,,,
47588,15262,17628,,,
47589,15263,37700,,,
47590,15263,37650,,,
47591,15263,17546,,,
47592,15263,38306,,,
47593,15264,15271,,,
47594,15264,15284,,,
47595,15265,15269,,,
47596,15265,15280,,,
47597,15266,15325,,,
47598,15266,17565,,,
47599,15267,15337,,,
47600,15267,38251,,,
47601,15267,17548,,,
47602,15267,16646,,,
47603,15268,15269,,,
47604,15269,15270,,,
47605,15270,15271,,,
47606,15270,15272,,,
47607,15271,15272,,,
47608,15273,41083,,,
47609,15273,16680,,,
47610,15273,41880,,,
47611,15274,37810,,,
47612,15275,38612,,,
47613,15275,38603,,,
47614,15275,38609,,,
47615,15275,37467,,,
47616,15276,16709,,,
47617,15276,42047,,,
47618,15276,16711,,,
47619,15277,39326,,,
47620,15277,39825,,,
47621,15277,39909,,,
47622,15278,38573,,,
47623,15278,29259,,,
47624,15278,38604,,,
47625,15278,38724,,,
47626,15279,37884,,,
47627,15279,42797,,,
47628,15279,38178,,,
47629,15279,17693,,,
47630,15281,15321,,,
47631,15281,17636,,,
47632,15282,15572,,,
47633,15282,15382,,,
47634,15282,16701,,,
47635,15284,15289,,,
47636,15285,15286,,,
47637,15285,17372,,,
47638,15285,17579,,,
47639,15286,38249,,,
47640,15286,17580,,,
47641,15287,42654,,,
47642,15287,15289,,,
47643,15287,15288,,,
47644,15288,15289,,,
47645,15288,38227,,,
47646,15290,42036,,,
47647,15290,42023,,,
47648,15291,42136,,,
47649,15291,41332,,,
47650,15291,42722,,,
47651,15291,38156,,,
47652,15292,17215,,,
47653,15292,18580,,,
47654,15292,18618,,,
47655,15292,17129,,,
47656,15293,15315,,,
47657,15293,15324,,,
47658,15293,15323,,,
47659,15294,16209,,,
47660,15294,15337,,,
47661,15294,16758,,,
47662,15295,15350,,,
47663,15295,15315,,,
47664,15296,42317,,,
47665,15296,16600,,,
47666,15296,42349,,,
47667,15297,15309,,,
47668,15297,15328,,,
47669,15298,16411,,,
47670,15298,16586,,,
47671,15298,16653,,,
47672,15299,42803,,,
47673,15299,42700,,,
47674,15299,16772,,,
47675,15299,15378,,,
47676,15300,42720,,,
47677,15300,15328,,,
47678,15301,17604,,,
47679,15301,16785,,,
47680,15302,17630,,,
47681,15302,17589,,,
47682,15302,16930,,,
47683,15302,17600,,,
47684,15304,17594,,,
47685,15304,17643,,,
47686,15305,17605,,,
47687,15305,17469,,,
47688,15306,17545,,,
47689,15306,38185,,,
47690,15306,17554,,,
47691,15306,17638,,,
47692,15307,42198,,,
47693,15307,42306,,,
47694,15307,42291,,,
47695,15308,16181,,,
47696,15308,16713,,,
47697,15308,16584,,,
47698,15308,15486,,,
47699,15310,17709,,,
47700,15310,17700,,,
47701,15311,17903,,,
47702,15311,17662,,,
47703,15311,17475,,,
47704,15312,41286,,,
47705,15312,16493,,,
47706,15312,42083,,,
47707,15312,38623,,,
47708,15313,15338,,,
47709,15313,15724,,,
47710,15314,38664,,,
47711,15314,42168,,,
47712,15314,42018,,,
47713,15314,16695,,,
47714,15315,15323,,,
47715,15316,15405,,,
47716,15318,15367,,,
47717,15318,15395,,,
47718,15319,16755,,,
47719,15319,42639,,,
47720,15320,16777,,,
47721,15320,17096,,,
47722,15321,17596,,,
47723,15321,16746,,,
47724,15322,16164,,,
47725,15324,15354,,,
47726,15324,15355,,,
47727,15325,16742,,,
47728,15325,17602,,,
47729,15326,37955,,,
47730,15326,38206,,,
47731,15326,38016,,,
47732,15327,15335,,,
47733,15327,15328,,,
47734,15327,42721,,,
47735,15329,16661,,,
47736,15329,16605,,,
47737,15329,16542,,,
47738,15330,41841,,,
47739,15330,42779,,,
47740,15330,42346,,,
47741,15330,17678,,,
47742,15331,38252,,,
47743,15331,42136,,,
47744,15331,38156,,,
47745,15332,16143,,,
47746,15332,16159,,,
47747,15332,16404,,,
47748,15333,42716,,,
47749,15333,42380,,,
47750,15333,15362,,,
47751,15334,17613,,,
47752,15334,17579,,,
47753,15335,16754,,,
47754,15335,16748,,,
47755,15336,16783,,,
47756,15336,16190,,,
47757,15337,38292,,,
47758,15337,38320,,,
47759,15338,16172,,,
47760,15338,15837,,,
47761,15339,16169,,,
47762,15340,15422,,,
47763,15340,15475,,,
47764,15340,15444,,,
47765,15341,15434,,,
47766,15342,15396,,,
47767,15342,42256,,,
47768,15343,15378,,,
47769,15343,42803,,,
47770,15343,42756,,,
47771,15343,42747,,,
47772,15344,15528,,,
47773,15344,15790,,,
47774,15344,15741,,,
47775,15344,15527,,,
47776,15345,38665,,,
47777,15345,38667,,,
47778,15345,17470,,,
47779,15345,37926,,,
47780,15346,16618,,,
47781,15347,16148,,,
47782,15347,16834,,,
47783,15347,16952,,,
47784,15348,15351,,,
47785,15348,15349,,,
47786,15349,15350,,,
47787,15350,15351,,,
47788,15351,15352,,,
47789,15352,15353,,,
47790,15352,15354,,,
47791,15353,15356,,,
47792,15353,15354,,,
47793,15355,15356,,,
47794,15357,15488,,,
47795,15358,42729,,,
47796,15358,38189,,,
47797,15358,42302,,,
47798,15359,15363,,,
47799,15360,15377,,,
47800,15360,42234,,,
47801,15360,41176,,,
47802,15360,42196,,,
47803,15361,15521,,,
47804,15361,42244,,,
47805,15361,15545,,,
47806,15362,42202,,,
47807,15362,42380,,,
47808,15362,42674,,,
47809,15363,15390,,,
47810,15364,15400,,,
47811,15364,15380,,,
47812,15365,15474,,,
47813,15366,46886,,,
47814,15366,42428,,,
47815,15367,15397,,,
47816,15368,42228,,,
47817,15368,15458,,,
47818,15368,15505,,,
47819,15369,16693,,,
47820,15370,16641,,,
47821,15370,16671,,,
47822,15370,16650,,,
47823,15371,47327,,,
47824,15371,46456,,,
47825,15371,42322,,,
47826,15371,46777,,,
47827,15372,41833,,,
47828,15372,42162,,,
47829,15372,40692,,,
47830,15373,39036,,,
47831,15373,40849,,,
47832,15373,29370,,,
47833,15373,30796,,,
47834,15374,16782,,,
47835,15374,16798,,,
47836,15376,47064,,,
47837,15376,47069,,,
47838,15376,47058,,,
47839,15377,42242,,,
47840,15377,42196,,,
47841,15378,42404,,,
47842,15378,40241,,,
47843,15379,42061,,,
47844,15379,38064,,,
47845,15379,42251,,,
47846,15381,15503,,,
47847,15382,15600,,,
47848,15382,15599,,,
47849,15383,16703,,,
47850,15383,16606,,,
47851,15383,15515,,,
47852,15383,16179,,,
47853,15384,15531,,,
47854,15384,15836,,,
47855,15384,16637,,,
47856,15386,47034,,,
47857,15386,74082,,,
47858,15386,73997,,,
47859,15387,15403,,,
47860,15388,15457,,,
47861,15388,15418,,,
47862,15389,15467,,,
47863,15391,42929,,,
47864,15391,42464,,,
47865,15391,41322,,,
47866,15392,42307,,,
47867,15392,42316,,,
47868,15392,42323,,,
47869,15393,74636,,,
47870,15393,74287,,,
47871,15393,74500,,,
47872,15394,42648,,,
47873,15394,42698,,,
47874,15395,15397,,,
47875,15395,42298,,,
47876,15396,15401,,,
47877,15396,42266,,,
47878,15397,15400,,,
47879,15398,42271,,,
47880,15398,42153,,,
47881,15398,15507,,,
47882,15399,42675,,,
47883,15399,42688,,,
47884,15399,42372,,,
47885,15399,42420,,,
47886,15400,42306,,,
47887,15400,42300,,,
47888,15402,15403,,,
47889,15404,15405,,,
47890,15406,42344,,,
47891,15406,74096,,,
47892,15406,74590,,,
47893,15406,72940,,,
47894,15407,73483,,,
47895,15407,15730,,,
47896,15408,74080,,,
